X Y Xfit Yfit
2.0378500E+1 5.9428600E+1 1.9654948E+1 5.7858339E+1
2.1839700E+1 6.3884300E+1 2.1081698E+1 6.2728195E+1
2.3327700E+1 6.8722200E+1 2.2612501E+1 6.7919509E+1
2.4829700E+1 7.3973300E+1 2.4230227E+1 7.3456164E+1
2.6320100E+1 7.9638600E+1 2.5913206E+1 7.9370264E+1
2.7860600E+1 8.5801900E+1 2.7636462E+1 8.5703920E+1
2.9373400E+1 9.2510600E+1 2.9373400E+1 9.2510600E+1
3.0831900E+1 9.9900100E+1 3.1097725E+1 9.9855900E+1
3.2353900E+1 1.0790300E+2 3.2785322E+1 1.0781770E+2
3.3871500E+1 1.1659200E+2 3.4415835E+1 1.1648579E+2
3.5349100E+1 1.2617800E+2 3.5973778E+1 1.2596117E+2
3.6742500E+1 1.3668700E+2 3.7449075E+1 1.3635522E+2
3.8105200E+1 1.4826100E+2 3.8837081E+1 1.4778906E+2
3.9442600E+1 1.6094500E+2 4.0138185E+1 1.6039313E+2
4.0739400E+1 1.7497700E+2 4.1357135E+1 1.7430730E+2
4.1996000E+1 1.9039800E+2 4.2502258E+1 1.8968132E+2
4.3211800E+1 2.0741600E+2 4.3584685E+1 2.0667577E+2
4.4385800E+1 2.2619900E+2 4.4617674E+1 2.2546332E+2
4.5497800E+1 2.4704400E+2 4.5616091E+1 2.4623040E+2
4.6672000E+1 2.6991700E+2 4.6596069E+1 2.6917904E+2
4.7677000E+1 2.9513400E+2 4.7574831E+1 2.9452891E+2
4.8709900E+1 3.2299200E+2 4.8570698E+1 3.2251977E+2
4.9891400E+1 3.5382500E+2 4.9603229E+1 3.5341371E+2
5.1087700E+1 3.8776700E+2 5.0693514E+1 3.8749799E+2
5.2235000E+1 4.2521100E+2 5.1864592E+1 4.2508775E+2
5.3611100E+1 4.6655700E+2 5.3141993E+1 4.6652917E+2
5.5065500E+1 5.1211500E+2 5.4554414E+1 5.1220269E+2
5.6463100E+1 5.6233700E+2 5.6134538E+1 5.6252663E+2
5.8267600E+1 6.1764100E+2 5.7920010E+1 6.1796105E+2
6.0105600E+1 6.7866700E+2 5.9954609E+1 6.7901198E+2
6.2300700E+1 7.4606200E+2 6.2289636E+1 7.4623600E+2
6.4602100E+1 8.1961500E+2 6.4985580E+1 8.2024528E+2
6.8114100E+1 9.0076200E+2 6.8114100E+1 9.0171303E+2
7.1317500E+1 9.9070300E+2 7.1760404E+1 9.9137947E+2
7.5269600E+1 1.0892600E+3 7.6026100E+1 1.0900584E+3
7.9505100E+1 1.1976300E+3 8.1032621E+1 1.1986440E+3
8.6241700E+1 1.3173600E+3 8.6925340E+1 1.3181191E+3
9.2139200E+1 1.4489800E+3 9.3878522E+1 1.4495628E+3
