T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.208470362E+00 1.195638896E+00 1.283146600E-02 1.207821936E+00 1.194397674E+00 1.342426200E-02 6.484260000E-04 1.241222000E-03
295 1.204898337E+00 1.196801856E+00 8.096481000E-03 1.204288600E+00 1.195648656E+00 8.639944000E-03 6.097370000E-04 1.153200000E-03
300 1.195525614E+00 1.198370417E+00 -2.844803000E-03 1.194952267E+00 1.197244922E+00 -2.292655000E-03 5.733470000E-04 1.125495000E-03
305 1.174051455E+00 1.199398968E+00 -2.534751300E-02 1.173558638E+00 1.198262342E+00 -2.470370400E-02 4.928170000E-04 1.136626000E-03
310 1.130530262E+00 1.198953498E+00 -6.842323600E-02 1.130251278E+00 1.197775315E+00 -6.752403700E-02 2.789840000E-04 1.178183000E-03
315 1.052013034E+00 1.194461657E+00 -1.424486230E-01 1.052202430E+00 1.193242331E+00 -1.410399010E-01 -1.893960000E-04 1.219326000E-03
320 1.011456124E+00 1.181110286E+00 -1.696541620E-01 1.011076939E+00 1.179910481E+00 -1.688335420E-01 3.791850000E-04 1.199805000E-03
325 1.012342036E+00 1.147469258E+00 -1.351272220E-01 1.011921027E+00 1.146523603E+00 -1.346025760E-01 4.210090000E-04 9.456550000E-04
330 1.014761375E+00 1.076535715E+00 -6.177434000E-02 1.014227548E+00 1.076350446E+00 -6.212289800E-02 5.338270000E-04 1.852690000E-04
335 1.019232646E+00 1.009621091E+00 9.611555000E-03 1.018477959E+00 1.009069789E+00 9.408170000E-03 7.546870000E-04 5.513020000E-04
340 1.026445261E+00 1.010715155E+00 1.573010600E-02 1.025297766E+00 1.010096382E+00 1.520138400E-02 1.147495000E-03 6.187730000E-04
