T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.306745254E+00 1.227578424E+00 7.916683000E-02 1.254350393E+00 1.212765500E+00 4.158489300E-02 5.239486100E-02 1.481292400E-02
290 1.016672606E+01 1.306948245E+00 1.228658162E+00 7.829008300E-02 1.261208672E+00 1.218024923E+00 4.318374900E-02 4.573957300E-02 1.063323900E-02
290 1.033324570E+01 1.307242962E+00 1.230081930E+00 7.716103200E-02 1.267480921E+00 1.222468262E+00 4.501265900E-02 3.976204100E-02 7.613668000E-03
290 1.049996187E+01 1.307669130E+00 1.231890274E+00 7.577885600E-02 1.273512967E+00 1.226415583E+00 4.709738400E-02 3.415616300E-02 5.474691000E-03
290 1.066670514E+01 1.308281536E+00 1.234106103E+00 7.417543300E-02 1.279472375E+00 1.230134135E+00 4.933824000E-02 2.880916100E-02 3.971968000E-03
290 1.083333839E+01 1.309153609E+00 1.236725223E+00 7.242838600E-02 1.285386849E+00 1.233790311E+00 5.159653800E-02 2.376676000E-02 2.934912000E-03
290 1.100000000E+01 1.310379715E+00 1.239716876E+00 7.066283900E-02 1.291217186E+00 1.237496250E+00 5.372093600E-02 1.916252900E-02 2.220626000E-03
290 1.116672606E+01 1.312073715E+00 1.243045428E+00 6.902828700E-02 1.296939029E+00 1.241318620E+00 5.562040900E-02 1.513468600E-02 1.726808000E-03
290 1.133324570E+01 1.314360453E+00 1.246678630E+00 6.768182300E-02 1.302596764E+00 1.245300340E+00 5.729642400E-02 1.176368900E-02 1.378290000E-03
290 1.149996187E+01 1.317356996E+00 1.250608364E+00 6.674863200E-02 1.308306477E+00 1.249482827E+00 5.882365000E-02 9.050519000E-03 1.125537000E-03
290 1.166670514E+01 1.321144094E+00 1.254827474E+00 6.631662000E-02 1.314213008E+00 1.253892842E+00 6.032016600E-02 6.931086000E-03 9.346320000E-04
290 1.183333839E+01 1.325735747E+00 1.259364487E+00 6.637126000E-02 1.320428889E+00 1.258579263E+00 6.184962600E-02 5.306858000E-03 7.852240000E-04
290 1.200000000E+01 1.331062441E+00 1.264216327E+00 6.684611400E-02 1.326989122E+00 1.263552068E+00 6.343705400E-02 4.073319000E-03 6.642590000E-04
290 1.216672606E+01 1.336982099E+00 1.269410062E+00 6.757203700E-02 1.333844520E+00 1.268846435E+00 6.499808500E-02 3.137579000E-03 5.636270000E-04
290 1.233324570E+01 1.343317311E+00 1.274945380E+00 6.837193100E-02 1.340892200E+00 1.274466402E+00 6.642579800E-02 2.425111000E-03 4.789780000E-04
290 1.249996187E+01 1.349898175E+00 1.280797162E+00 6.910101300E-02 1.348018740E+00 1.280390976E+00 6.762776400E-02 1.879435000E-03 4.061860000E-04
290 1.266670514E+01 1.356587729E+00 1.286968241E+00 6.961948800E-02 1.355128867E+00 1.286624385E+00 6.850448200E-02 1.458862000E-03 3.438560000E-04
290 1.283333839E+01 1.363284082E+00 1.293388016E+00 6.989606600E-02 1.362151219E+00 1.293099264E+00 6.905195500E-02 1.132863000E-03 2.887520000E-04
290 1.300000000E+01 1.369910346E+00 1.300011990E+00 6.989835600E-02 1.369031284E+00 1.299770857E+00 6.926042700E-02 8.790620000E-04 2.411330000E-04
295 1.000000000E+01 1.306972335E+00 1.230433040E+00 7.653929500E-02 1.256516361E+00 1.212660575E+00 4.385578600E-02 5.045597400E-02 1.777246500E-02
295 1.016672606E+01 1.307155212E+00 1.231541323E+00 7.561388900E-02 1.264201967E+00 1.218936647E+00 4.526532000E-02 4.295324500E-02 1.260467600E-02
295 1.033324570E+01 1.307420916E+00 1.233004001E+00 7.441691500E-02 1.270796343E+00 1.224119254E+00 4.667708900E-02 3.662457300E-02 8.884747000E-03
295 1.049996187E+01 1.307805432E+00 1.234847435E+00 7.295799700E-02 1.276762710E+00 1.228598611E+00 4.816409900E-02 3.104272200E-02 6.248824000E-03
295 1.066670514E+01 1.308358545E+00 1.237097384E+00 7.126116100E-02 1.282388039E+00 1.232671602E+00 4.971643700E-02 2.597050600E-02 4.425782000E-03
295 1.083333839E+01 1.309147300E+00 1.239709787E+00 6.943751300E-02 1.287808655E+00 1.236545551E+00 5.126310400E-02 2.133864500E-02 3.164236000E-03
295 1.100000000E+01 1.310258485E+00 1.242656609E+00 6.760187600E-02 1.293071223E+00 1.240342953E+00 5.272827000E-02 1.718726200E-02 2.313656000E-03
295 1.116672606E+01 1.311798046E+00 1.245873984E+00 6.592406200E-02 1.298207680E+00 1.244137360E+00 5.407032000E-02 1.359036600E-02 1.736624000E-03
295 1.133324570E+01 1.313884439E+00 1.249333518E+00 6.455092100E-02 1.303290958E+00 1.247988125E+00 5.530283300E-02 1.059348100E-02 1.345393000E-03
295 1.149996187E+01 1.316632890E+00 1.252997997E+00 6.363489300E-02 1.308447242E+00 1.251926938E+00 5.652030400E-02 8.185648000E-03 1.071059000E-03
295 1.166670514E+01 1.320130254E+00 1.256900599E+00 6.322965500E-02 1.313825151E+00 1.256026500E+00 5.779865100E-02 6.305103000E-03 8.740990000E-04
295 1.183333839E+01 1.324406560E+00 1.261045494E+00 6.336106600E-02 1.319544246E+00 1.260319105E+00 5.922514100E-02 4.862314000E-03 7.263890000E-04
295 1.200000000E+01 1.329416563E+00 1.265468583E+00 6.394798000E-02 1.325653011E+00 1.264857122E+00 6.079588900E-02 3.763552000E-03 6.114610000E-04
295 1.216672606E+01 1.335045103E+00 1.270197190E+00 6.484791300E-02 1.332119013E+00 1.269678863E+00 6.244015000E-02 2.926090000E-03 5.183270000E-04
295 1.233324570E+01 1.341137717E+00 1.275255446E+00 6.588227100E-02 1.338853601E+00 1.274813866E+00 6.403973500E-02 2.284116000E-03 4.415800000E-04
295 1.249996187E+01 1.347539766E+00 1.280651015E+00 6.688875100E-02 1.345751501E+00 1.280274246E+00 6.547725500E-02 1.788265000E-03 3.767690000E-04
295 1.266670514E+01 1.354122159E+00 1.286346714E+00 6.777544500E-02 1.352719736E+00 1.286026049E+00 6.669368700E-02 1.402423000E-03 3.206650000E-04
295 1.283333839E+01 1.360785720E+00 1.292372487E+00 6.841323300E-02 1.359685437E+00 1.292099831E+00 6.758560600E-02 1.100283000E-03 2.726560000E-04
295 1.300000000E+01 1.367453060E+00 1.298633733E+00 6.881932700E-02 1.366590485E+00 1.298403888E+00 6.818659700E-02 8.625750000E-04 2.298450000E-04
300 1.000000000E+01 1.308212824E+00 1.231623913E+00 7.658891100E-02 1.257453194E+00 1.210539361E+00 4.691383300E-02 5.075963000E-02 2.108455200E-02
300 1.016672606E+01 1.308377106E+00 1.232822237E+00 7.555486900E-02 1.266457169E+00 1.209890123E+00 5.656704600E-02 4.191993700E-02 2.293211400E-02
300 1.033324570E+01 1.308615897E+00 1.234410304E+00 7.420559300E-02 1.273801341E+00 1.218262908E+00 5.553843300E-02 3.481455600E-02 1.614739600E-02
300 1.049996187E+01 1.308961613E+00 1.236386393E+00 7.257522000E-02 1.280059914E+00 1.225239462E+00 5.482045200E-02 2.890169900E-02 1.114693100E-02
300 1.066670514E+01 1.309459186E+00 1.238792283E+00 7.066690300E-02 1.285639957E+00 1.231103958E+00 5.453599900E-02 2.381922900E-02 7.688325000E-03
