T nFsrh nFBsrh dnsrh nF nFB dn
290 1.181817744E+00 1.304878379E+0 -1.230606350E-01 1.181817744E+00 1.304878379E+0 -1.230606350E-01
295 1.186265437E+00 1.299094937E+0 -1.128295000E-01 1.186265437E+00 1.299094937E+0 -1.128295000E-01
300 1.194004159E+00 1.293686110E+0 -9.968195100E-02 1.194004159E+00 1.293686110E+0 -9.968195100E-02
305 1.192075925E+00 1.288621728E+0 -9.654580300E-02 1.192075925E+00 1.288621728E+0 -9.654580300E-02
310 1.198218533E+00 1.283874640E+0 -8.565610700E-02 1.198218533E+00 1.283874640E+0 -8.565610700E-02
315 1.201277097E+00 1.279420363E+0 -7.814326600E-02 1.201277097E+00 1.279420363E+0 -7.814326600E-02
320 1.204074418E+00 1.275236767E+0 -7.116234900E-02 1.204074418E+00 1.275236767E+0 -7.116234900E-02
325 1.209933534E+00 1.271303814E+0 -6.137028000E-02 1.209933534E+00 1.271303814E+0 -6.137028000E-02
330 1.214860841E+00 1.267603317E+0 -5.274247600E-02 1.214860841E+00 1.267603317E+0 -5.274247600E-02
335 1.218557031E+00 1.264118745E+0 -4.556171400E-02 1.218557031E+00 1.264118745E+0 -4.556171400E-02
340 1.220707890E+00 1.260835039E+0 -4.012714900E-02 1.220707890E+00 1.260835039E+0 -4.012714900E-02
