T nFsrh nFBsrh dnsrh nF nFB dn
290 1.213187279E+00 1.000004822E+0 2.131824570E-01 1.213187279E+00 1.000004822E+0 2.131824570E-01
295 1.217922456E+00 1.000004655E+0 2.179178010E-01 1.217922456E+00 1.000004655E+0 2.179178010E-01
300 1.207608103E+00 1.000004500E+0 2.076036030E-01 1.207608103E+00 1.000004500E+0 2.076036030E-01
305 1.216493501E+00 1.000004356E+0 2.164891450E-01 1.216493501E+00 1.000004356E+0 2.164891450E-01
310 1.214550522E+00 1.000004222E+0 2.145463000E-01 1.214550522E+00 1.000004222E+0 2.145463000E-01
315 1.223141919E+00 1.000004098E+0 2.231378210E-01 1.223141919E+00 1.000004098E+0 2.231378210E-01
320 1.231642071E+00 1.000003982E+0 2.316380890E-01 1.231642071E+00 1.000003982E+0 2.316380890E-01
325 1.230354541E+00 1.000003873E+0 2.303506680E-01 1.230354541E+00 1.000003873E+0 2.303506680E-01
330 1.233138711E+00 1.000003772E+0 2.331349390E-01 1.233138711E+00 1.000003772E+0 2.331349390E-01
335 1.241657042E+00 1.000003677E+0 2.416533650E-01 1.241657042E+00 1.000003677E+0 2.416533650E-01
340 1.244600170E+00 1.000003587E+0 2.445965830E-01 1.244600170E+00 1.000003587E+0 2.445965830E-01
