T nFsrh nFBsrh dnsrh nF nFB dn
290 1.189094914E+00 1.316252679E+0 -1.271577650E-01 1.189094914E+00 1.316252679E+0 -1.271577650E-01
295 1.196052649E+00 1.264244859E+0 -6.819221000E-02 1.196052649E+00 1.264244859E+0 -6.819221000E-02
300 1.195378208E+00 1.221718579E+0 -2.634037100E-02 1.195378208E+00 1.221718579E+0 -2.634037100E-02
305 1.203704321E+00 1.186843298E+0 1.686102300E-02 1.203704321E+00 1.186843298E+0 1.686102300E-02
310 1.205102619E+00 1.158144714E+0 4.695790500E-02 1.205102619E+00 1.158144714E+0 4.695790500E-02
315 1.209790211E+00 1.134440509E+0 7.534970200E-02 1.209790211E+00 1.134440509E+0 7.534970200E-02
320 1.212264028E+00 1.114784309E+0 9.747971900E-02 1.212264028E+00 1.114784309E+0 9.747971900E-02
325 1.215809723E+00 1.098418746E+0 1.173909770E-01 1.215809723E+00 1.098418746E+0 1.173909770E-01
330 1.222029547E+00 1.084737075E+0 1.372924720E-01 1.222029547E+00 1.084737075E+0 1.372924720E-01
335 1.227677694E+00 1.073252296E+0 1.544253980E-01 1.227677694E+00 1.073252296E+0 1.544253980E-01
340 1.233034489E+00 1.063572523E+0 1.694619660E-01 1.233034489E+00 1.063572523E+0 1.694619660E-01
