T nFsrh nFBsrh dnsrh nF nFB dn
290 1.189346356E+00 1.304849199E+0 -1.155028430E-01 1.189346356E+00 1.304849199E+0 -1.155028430E-01
295 1.197915148E+00 1.254786968E+0 -5.687182000E-02 1.197915148E+00 1.254786968E+0 -5.687182000E-02
300 1.195582250E+00 1.213854073E+0 -1.827182300E-02 1.195582250E+00 1.213854073E+0 -1.827182300E-02
305 1.204058439E+00 1.180283332E+0 2.377510700E-02 1.204058439E+00 1.180283332E+0 2.377510700E-02
310 1.212148077E+00 1.152653843E+0 5.949423400E-02 1.212148077E+00 1.152653843E+0 5.949423400E-02
315 1.210384149E+00 1.129827437E+0 8.055671200E-02 1.210384149E+00 1.129827437E+0 8.055671200E-02
320 1.213733439E+00 1.110893801E+0 1.028396380E-01 1.213733439E+00 1.110893801E+0 1.028396380E-01
325 1.221293208E+00 1.095124799E+0 1.261684090E-01 1.221293208E+00 1.095124799E+0 1.261684090E-01
330 1.224245148E+00 1.081937284E+0 1.423078640E-01 1.224245148E+00 1.081937284E+0 1.423078640E-01
335 1.229473612E+00 1.070863266E+0 1.586103460E-01 1.229473612E+00 1.070863266E+0 1.586103460E-01
340 1.234838666E+00 1.061526169E+0 1.733124970E-01 1.234838666E+00 1.061526169E+0 1.733124970E-01
