T nFsrh nFBsrh dnsrh nF nFB dn
290 1.175908786E+00 1.198000008E+0 -2.209122200E-02 1.175908786E+00 1.198000008E+0 -2.209122200E-02
295 1.173165789E+00 1.200112577E+0 -2.694678800E-02 1.173165789E+00 1.200112577E+0 -2.694678800E-02
300 1.180698775E+00 1.201779071E+0 -2.108029600E-02 1.180698775E+00 1.201779071E+0 -2.108029600E-02
305 1.182261985E+00 1.202886873E+0 -2.062488800E-02 1.182261985E+00 1.202886873E+0 -2.062488800E-02
310 1.184422038E+00 1.203308387E+0 -1.888634900E-02 1.184422038E+00 1.203308387E+0 -1.888634900E-02
315 1.190595318E+00 1.202904898E+0 -1.230958000E-02 1.190595318E+00 1.202904898E+0 -1.230958000E-02
320 1.195951475E+00 1.201533464E+0 -5.581989000E-03 1.195951475E+00 1.201533464E+0 -5.581989000E-03
325 1.200641294E+00 1.199057262E+0 1.584032000E-03 1.200641294E+00 1.199057262E+0 1.584032000E-03
330 1.203005761E+00 1.195359211E+0 7.646550000E-03 1.203005761E+00 1.195359211E+0 7.646550000E-03
335 1.204572016E+00 1.190357844E+0 1.421417200E-02 1.204572016E+00 1.190357844E+0 1.421417200E-02
340 1.205443703E+00 1.184023328E+0 2.142037500E-02 1.205443703E+00 1.184023328E+0 2.142037500E-02
