T nFsrh nFBsrh dnsrh nF nFB dn
290 1.205998707E+00 1.000017016E+0 2.059816910E-01 1.205998707E+00 1.000017016E+0 2.059816910E-01
295 1.198306417E+00 1.000016448E+0 1.982899690E-01 1.198306417E+00 1.000016448E+0 1.982899690E-01
300 1.207044756E+00 1.000015921E+0 2.070288350E-01 1.207044756E+00 1.000015921E+0 2.070288350E-01
305 1.205243387E+00 1.000015432E+0 2.052279550E-01 1.205243387E+00 1.000015432E+0 2.052279550E-01
310 1.213608476E+00 1.000014977E+0 2.135934990E-01 1.213608476E+00 1.000014977E+0 2.135934990E-01
315 1.21832117E+00 1.000014553E+0 2.183066170E-01 1.21832117E+00 1.000014553E+0 2.183066170E-01
320 1.220252007E+00 1.000014157E+0 2.202378500E-01 1.220252007E+00 1.000014157E+0 2.202378500E-01
325 1.222871728E+00 1.000013787E+0 2.228579410E-01 1.222871728E+00 1.000013787E+0 2.228579410E-01
330 1.230475183E+00 1.000013440E+0 2.304617430E-01 1.230475183E+00 1.000013440E+0 2.304617430E-01
335 1.233293256E+00 1.000013115E+0 2.332801410E-01 1.233293256E+00 1.000013115E+0 2.332801410E-01
340 1.239964526E+00 1.000012810E+0 2.399517160E-01 1.239964526E+00 1.000012810E+0 2.399517160E-01
