T nFsrh nFBsrh dnsrh nF nFB dn
290 1.213001218E+00 1.000009066E+0 2.129921520E-01 1.213001218E+00 1.000009066E+0 2.129921520E-01
295 1.202433964E+00 1.000008757E+0 2.024252070E-01 1.202433964E+00 1.000008757E+0 2.024252070E-01
300 1.207322550E+00 1.000008471E+0 2.073140790E-01 1.207322550E+00 1.000008471E+0 2.073140790E-01
305 1.213319389E+00 1.000008206E+0 2.133111830E-01 1.213319389E+00 1.000008206E+0 2.133111830E-01
310 1.214091414E+00 1.000007958E+0 2.140834560E-01 1.214091414E+00 1.000007958E+0 2.140834560E-01
315 1.222597842E+00 1.000007728E+0 2.225901140E-01 1.222597842E+00 1.000007728E+0 2.225901140E-01
320 1.226697320E+00 1.000007514E+0 2.266898060E-01 1.226697320E+00 1.000007514E+0 2.266898060E-01
325 1.229101325E+00 1.000007313E+0 2.290940120E-01 1.229101325E+00 1.000007313E+0 2.290940120E-01
330 1.231941818E+00 1.000007125E+0 2.319346930E-01 1.231941818E+00 1.000007125E+0 2.319346930E-01
335 1.237634374E+00 1.000006949E+0 2.376274250E-01 1.237634374E+00 1.000006949E+0 2.376274250E-01
340 1.242447459E+00 1.000006784E+0 2.424406750E-01 1.242447459E+00 1.000006784E+0 2.424406750E-01
