T nFsrh nFBsrh dnsrh nF nFB dn
290 1.186604137E+00 1.004543762E+0 1.820603750E-01 1.186604137E+00 1.004543762E+0 1.820603750E-01
295 1.186406564E+00 1.004423735E+0 1.819828290E-01 1.186406564E+00 1.004423735E+0 1.819828290E-01
300 1.194204453E+00 1.004311941E+0 1.898925120E-01 1.194204453E+00 1.004311941E+0 1.898925120E-01
305 1.193160272E+00 1.004207649E+0 1.889526230E-01 1.193160272E+00 1.004207649E+0 1.889526230E-01
310 1.199835606E+00 1.004110209E+0 1.957253970E-01 1.199835606E+00 1.004110209E+0 1.957253970E-01
315 1.201739109E+00 1.004019042E+0 1.977200670E-01 1.201739109E+00 1.004019042E+0 1.977200670E-01
320 1.204680794E+00 1.003933627E+0 2.007471670E-01 1.204680794E+00 1.003933627E+0 2.007471670E-01
325 1.210746292E+00 1.003853498E+0 2.068927940E-01 1.210746292E+00 1.003853498E+0 2.068927940E-01
330 1.215939864E+00 1.003778237E+0 2.121616270E-01 1.215939864E+00 1.003778237E+0 2.121616270E-01
335 1.219977326E+00 1.003707465E+0 2.162698610E-01 1.219977326E+00 1.003707465E+0 2.162698610E-01
340 1.222568791E+00 1.003640841E+0 2.189279500E-01 1.222568791E+00 1.003640841E+0 2.189279500E-01
