T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 4.366100E-1 3.684006E-1 7.735700E+1 2.488540E+1 3.634470E-1 3.423513E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.300E-4 1.000E+16
320 002_320 36.232 4.359910E-1 3.671751E-1 7.733500E+1 2.476040E+1 3.628610E-1 3.411818E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.300E-4 1.000E+16
320 003_320 36.232 4.351240E-1 3.654206E-1 7.730310E+1 2.458290E+1 3.620610E-1 3.394855E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.300E-4 1.000E+16
320 004_320 36.232 4.339290E-1 3.629361E-1 7.725740E+1 2.433440E+1 3.609470E-1 3.370900E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.300E-4 1.000E+16
320 005_320 36.232 4.323230E-1 3.594710E-1 7.719330E+1 2.399290E+1 3.594240E-1 3.337683E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.300E-4 1.000E+16
320 006_320 36.232 4.302240E-1 3.547374E-1 7.710570E+1 2.353530E+1 3.574120E-1 3.292447E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.300E-4 1.000E+16
320 007_320 36.232 4.274520E-1 3.484459E-1 7.701230E+1 2.294110E+1 3.548930E-1 3.232106E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.300E-4 1.000E+16
320 008_320 36.232 4.241280E-1 3.403681E-1 7.688630E+1 2.219860E+1 3.517870E-1 3.155115E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.300E-4 1.000E+16
320 009_320 36.232 4.203150E-1 3.304150E-1 7.672400E+1 2.131060E+1 3.481740E-1 3.060337E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.300E-4 1.000E+16
320 010_320 36.232 4.159050E-1 3.186914E-1 7.656290E+1 2.029610E+1 3.441310E-1 2.948890E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.300E-4 1.000E+16
320 011_320 36.232 4.112390E-1 3.054765E-1 7.636270E+1 1.918600E+1 3.397360E-1 2.823652E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.300E-4 1.000E+16
320 012_320 36.232 4.061960E-1 2.911179E-1 7.616250E+1 1.801260E+1 3.350680E-1 2.687896E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.300E-4 1.000E+16
320 013_320 36.232 4.009890E-1 2.758950E-1 7.592770E+1 1.679990E+1 3.301860E-1 2.544009E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.300E-4 1.000E+16
320 014_320 36.232 3.954000E-1 2.599483E-1 7.569250E+1 1.555990E+1 3.250290E-1 2.393612E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.300E-4 1.000E+16
320 015_320 36.232 3.895910E-1 2.433191E-1 7.541260E+1 1.429750E+1 3.195610E-1 2.237051E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.300E-4 1.000E+16
320 016_320 36.232 3.833030E-1 2.260534E-1 7.512460E+1 1.301870E+1 3.137600E-1 2.074617E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.300E-4 1.000E+16
320 017_320 36.232 3.766510E-1 2.082852E-1 7.479670E+1 1.173570E+1 3.075680E-1 1.907823E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.300E-4 1.000E+16
320 018_320 36.232 3.696570E-1 1.902509E-1 7.441760E+1 1.046720E+1 3.010060E-1 1.738708E-1 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.300E-4 1.000E+16
320 019_320 36.232 3.621720E-1 1.722521E-1 7.401280E+1 9.234600E+0 2.940720E-1 1.570116E-1 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.300E-4 1.000E+16
320 020_320 36.232 3.542970E-1 1.546081E-1 7.355680E+1 8.058500E+0 2.867480E-1 1.405147E-1 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.300E-4 1.000E+16
320 021_320 36.232 3.460570E-1 1.376185E-1 7.303660E+1 6.956600E+0 2.790530E-1 1.246460E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.300E-4 1.000E+16
320 022_320 36.232 3.374480E-1 1.215394E-1 7.244220E+1 5.942200E+0 2.709670E-1 1.096475E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.300E-4 1.000E+16
320 023_320 36.232 3.284570E-1 1.065691E-1 7.176060E+1 5.023700E+0 2.625100E-1 9.568640E-2 5.000000E-1 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.300E-4 1.000E+16
320 024_320 36.232 3.190620E-1 9.284176E-2 7.097490E+1 4.204900E+0 2.536040E-1 8.290258E-2 5.000000E-1 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.300E-4 1.000E+16
320 025_320 36.232 3.092260E-1 8.042899E-2 7.006380E+1 3.485100E+0 2.442480E-1 7.134297E-2 5.000000E-1 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.300E-4 1.000E+16
