T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.297687720E+00 1.221048187E+00 7.663953300E-02 1.253230300E+00 1.208567411E+00 4.466288900E-02 4.445742000E-02 1.248077600E-02
290 1.016672606E+01 1.297770256E+00 1.221340617E+00 7.642963900E-02 1.259119049E+00 1.212072699E+00 4.704635000E-02 3.865120700E-02 9.267918000E-03
290 1.033324570E+01 1.297890714E+00 1.221758635E+00 7.613207900E-02 1.264839673E+00 1.214941158E+00 4.989851500E-02 3.305104100E-02 6.817477000E-03
290 1.049996187E+01 1.298066361E+00 1.222349955E+00 7.571640600E-02 1.270442689E+00 1.217373178E+00 5.306951100E-02 2.762367200E-02 4.976777000E-03
290 1.066670514E+01 1.298321918E+00 1.223174539E+00 7.514737900E-02 1.275842016E+00 1.219555213E+00 5.628680300E-02 2.247990200E-02 3.619326000E-03
290 1.083333839E+01 1.298692400E+00 1.224302967E+00 7.438943300E-02 1.280895478E+00 1.221666280E+00 5.922919800E-02 1.779692200E-02 2.636687000E-03
290 1.100000000E+01 1.299226591E+00 1.225811242E+00 7.341534900E-02 1.285492220E+00 1.223874204E+00 6.161801600E-02 1.373437100E-02 1.937038000E-03
290 1.116672606E+01 1.299990839E+00 1.227771409E+00 7.221943000E-02 1.289613478E+00 1.226326159E+00 6.328731900E-02 1.037736100E-02 1.445250000E-03
290 1.133324570E+01 1.301072240E+00 1.230239672E+00 7.083256800E-02 1.293349772E+00 1.229137609E+00 6.421216300E-02 7.722468000E-03 1.102063000E-03
290 1.149996187E+01 1.302579218E+00 1.233245361E+00 6.933385700E-02 1.296881478E+00 1.232383081E+00 6.449839700E-02 5.697740000E-03 8.622800000E-04
290 1.166670514E+01 1.304636405E+00 1.236785254E+00 6.785115100E-02 1.300440723E+00 1.236092798E+00 6.434792500E-02 4.195682000E-03 6.924560000E-04
290 1.183333839E+01 1.307369984E+00 1.240827028E+00 6.654295600E-02 1.304267970E+00 1.240258220E+00 6.400975000E-02 3.102014000E-03 5.688080000E-04
290 1.200000000E+01 1.310881629E+00 1.245325066E+00 6.555656300E-02 1.308568143E+00 1.244849621E+00 6.371852200E-02 2.313486000E-03 4.754450000E-04
290 1.216672606E+01 1.315215150E+00 1.250222212E+00 6.499293800E-02 1.313469576E+00 1.249820965E+00 6.364861100E-02 1.745574000E-03 4.012470000E-04
290 1.233324570E+01 1.320329145E+00 1.255484914E+00 6.484423100E-02 1.318995550E+00 1.255144194E+00 6.385135600E-02 1.333595000E-03 3.407200000E-04
290 1.249996187E+01 1.326093729E+00 1.261088206E+00 6.500552300E-02 1.325063208E+00 1.260798523E+00 6.426468500E-02 1.030521000E-03 2.896830000E-04
290 1.266670514E+01 1.332320188E+00 1.266999013E+00 6.532117500E-02 1.331516679E+00 1.266753121E+00 6.476355800E-02 8.035090000E-04 2.458920000E-04
290 1.283333839E+01 1.338810734E+00 1.273193520E+00 6.561721400E-02 1.338180438E+00 1.272985619E+00 6.519481900E-02 6.302960000E-04 2.079010000E-04
290 1.300000000E+01 1.345400253E+00 1.279636623E+00 6.576363000E-02 1.344904262E+00 1.279461591E+00 6.544267100E-02 4.959910000E-04 1.750320000E-04
295 1.000000000E+01 1.297758708E+00 1.224414342E+00 7.334436600E-02 1.256539900E+00 1.210569497E+00 4.597040300E-02 4.121880800E-02 1.384484500E-02
295 1.016672606E+01 1.297833027E+00 1.224686734E+00 7.314629300E-02 1.262542852E+00 1.214561835E+00 4.798101700E-02 3.529017500E-02 1.012489900E-02
