N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+15 315 3.300E-4 3.012418E-1 2.578720E+1 4.407870E-1 7.768230E+1
1.468000E+10 1.000E+15 315 3.300E-4 3.008457E-1 2.564030E+1 4.392230E-1 7.761660E+1
2.154000E+10 1.000E+15 315 3.300E-4 3.002693E-1 2.542160E+1 4.370460E-1 7.748640E+1
3.162000E+10 1.000E+15 315 3.300E-4 2.994341E-1 2.514720E+1 4.341800E-1 7.737140E+1
4.642000E+10 1.000E+15 315 3.300E-4 2.982305E-1 2.478740E+1 4.305150E-1 7.722390E+1
6.813000E+10 1.000E+15 315 3.300E-4 2.965105E-1 2.430820E+1 4.257910E-1 7.701530E+1
1.000000E+11 1.000E+15 315 3.300E-4 2.940811E-1 2.373220E+1 4.202400E-1 7.681310E+1
1.468000E+11 1.000E+15 315 3.300E-4 2.907053E-1 2.301680E+1 4.137010E-1 7.655380E+1
2.154000E+11 1.000E+15 315 3.300E-4 2.861175E-1 2.219220E+1 4.065170E-1 7.631990E+1
3.162000E+11 1.000E+15 315 3.300E-4 2.800629E-1 2.122760E+1 3.989040E-1 7.600410E+1
4.642000E+11 1.000E+15 315 3.300E-4 2.723632E-1 2.014750E+1 3.910380E-1 7.566830E+1
6.813000E+11 1.000E+15 315 3.300E-4 2.629939E-1 1.897440E+1 3.831170E-1 7.532710E+1
1.000000E+12 1.000E+15 315 3.300E-4 2.521306E-1 1.775090E+1 3.753630E-1 7.502480E+1
1.468000E+12 1.000E+15 315 3.300E-4 2.401167E-1 1.648350E+1 3.678760E-1 7.464250E+1
2.154000E+12 1.000E+15 315 3.300E-4 2.273450E-1 1.521810E+1 3.606380E-1 7.424470E+1
3.162000E+12 1.000E+15 315 3.300E-4 2.141169E-1 1.398490E+1 3.534610E-1 7.391410E+1
4.642000E+12 1.000E+15 315 3.300E-4 2.005750E-1 1.276230E+1 3.463430E-1 7.348670E+1
6.813000E+12 1.000E+15 315 3.300E-4 1.867450E-1 1.156190E+1 3.391700E-1 7.301710E+1
1.000000E+13 1.000E+15 315 3.300E-4 1.726407E-1 1.039240E+1 3.317280E-1 7.258590E+1
1.468000E+13 1.000E+15 315 3.300E-4 1.583468E-1 9.239200E+0 3.239830E-1 7.203800E+1
2.154000E+13 1.000E+15 315 3.300E-4 1.440366E-1 8.125100E+0 3.159380E-1 7.141920E+1
3.162000E+13 1.000E+15 315 3.300E-4 1.299382E-1 7.065900E+0 3.075560E-1 7.072410E+1
4.642000E+13 1.000E+15 315 3.300E-4 1.162897E-1 6.080900E+0 2.987960E-1 7.000230E+1
6.813000E+13 1.000E+15 315 3.300E-4 1.033060E-1 5.168600E+0 2.896060E-1 6.910320E+1
1.000000E+14 1.000E+15 315 3.300E-4 9.116122E-2 4.342900E+0 2.799210E-1 6.807660E+1
