N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -6.052350800E-02 -7.303149700E-02 -8.454104900E-02 -9.435925200E-02
1.016672606E+01 -6.014611600E-02 -7.242490000E-02 -8.364394100E-02 -9.310992000E-02
1.033324570E+01 -5.959701800E-02 -7.154538500E-02 -8.234841000E-02 -9.131371800E-02
1.049996187E+01 -5.880127700E-02 -7.027733800E-02 -8.049140600E-02 -8.875578500E-02
1.066670514E+01 -5.765490700E-02 -6.846414000E-02 -7.785854100E-02 -8.516297600E-02
1.083333839E+01 -5.601750500E-02 -6.590231500E-02 -7.418389300E-02 -8.021596900E-02
1.100000000E+01 -5.370772300E-02 -6.234457300E-02 -6.916966700E-02 -7.359452300E-02
1.116672606E+01 -5.050716300E-02 -5.752389600E-02 -6.254273200E-02 -6.507719600E-02
1.133324570E+01 -4.618398600E-02 -5.121467100E-02 -5.416510200E-02 -5.470141200E-02
1.149996187E+01 -4.054982800E-02 -4.334328100E-02 -4.419215900E-02 -4.293849800E-02
1.166670514E+01 -3.355984900E-02 -3.413278900E-02 -3.321104300E-02 -3.075053300E-02
1.183333839E+01 -2.543814500E-02 -2.420459200E-02 -2.221916400E-02 -1.937025800E-02
1.200000000E+01 -1.675695500E-02 -1.450663400E-02 -1.232927400E-02 -9.822633000E-03
1.216672606E+01 -8.356218000E-03 -5.999918000E-03 -4.313897000E-03 -2.510248000E-03
1.233324570E+01 -1.058379000E-03 7.382970000E-04 1.670037000E-03 2.799309000E-03
1.249996187E+01 4.668356000E-03 5.685424000E-03 5.963862000E-03 6.640425000E-03
1.266670514E+01 8.834680000E-03 9.203382000E-03 9.070319000E-03 9.513105000E-03
1.283333839E+01 1.176701200E-02 1.173681100E-02 1.140033400E-02 1.174831300E-02
1.300000000E+01 1.384874800E-02 1.362483100E-02 1.320715600E-02 1.352057400E-02
