N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.466151100E-02 1.228301700E-02 1.004741000E-02 8.740368000E-03
1.016672606E+01 1.471907800E-02 1.237894800E-02 1.019426700E-02 8.912287000E-03
1.033324570E+01 1.480277400E-02 1.251785500E-02 1.040588200E-02 9.194459000E-03
1.049996187E+01 1.492392900E-02 1.271769500E-02 1.070827300E-02 9.643344000E-03
1.066670514E+01 1.509816600E-02 1.300262500E-02 1.113512000E-02 1.024950500E-02
1.083333839E+01 1.534643500E-02 1.340359300E-02 1.169018600E-02 1.109590500E-02
1.100000000E+01 1.569545100E-02 1.395730700E-02 1.250720500E-02 1.221810100E-02
1.116672606E+01 1.617682900E-02 1.470198900E-02 1.356265800E-02 1.361795900E-02
1.133324570E+01 1.682300300E-02 1.566725200E-02 1.488354600E-02 1.530914000E-02
1.149996187E+01 1.765848500E-02 1.685748400E-02 1.642628500E-02 1.713932000E-02
1.166670514E+01 1.868521500E-02 1.823201300E-02 1.808610000E-02 1.900188600E-02
1.183333839E+01 1.986569600E-02 1.969410900E-02 1.973732000E-02 2.073169400E-02
1.200000000E+01 2.111434800E-02 2.110526900E-02 2.119208200E-02 2.215068400E-02
1.216672606E+01 2.231098700E-02 2.232972600E-02 2.235672800E-02 2.322049400E-02
1.233324570E+01 2.333950500E-02 2.328502600E-02 2.320687000E-02 2.397118500E-02
1.249996187E+01 2.413026200E-02 2.396174100E-02 2.378443000E-02 2.447432600E-02
1.266670514E+01 2.467530000E-02 2.440196600E-02 2.415541400E-02 2.480031700E-02
1.283333839E+01 2.500945400E-02 2.466282300E-02 2.437776800E-02 2.499925600E-02
1.300000000E+01 2.518017400E-02 2.479209600E-02 2.449020300E-02 2.510027400E-02
