N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -2.022448290E-01 -1.900195370E-01 -1.825716140E-01 -1.753248030E-01
1.016672606E+01 -2.023114880E-01 -1.901561940E-01 -1.827801670E-01 -1.756227290E-01
1.033324570E+01 -2.024086960E-01 -1.903549510E-01 -1.830827240E-01 -1.760534070E-01
1.049996187E+01 -2.025500200E-01 -1.906428630E-01 -1.835190710E-01 -1.766716140E-01
1.066670514E+01 -2.027545980E-01 -1.910573470E-01 -1.841434210E-01 -1.775501380E-01
1.083333839E+01 -2.030489120E-01 -1.916488580E-01 -1.850266150E-01 -1.787807090E-01
1.100000000E+01 -2.034683450E-01 -1.924823300E-01 -1.862556210E-01 -1.804697190E-01
1.116672606E+01 -1.969675980E-01 -1.936358310E-01 -1.879269780E-01 -1.827234170E-01
1.133324570E+01 -1.866523930E-01 -1.944150150E-01 -1.901288150E-01 -1.856176630E-01
1.149996187E+01 -1.728434600E-01 -1.760079940E-01 -1.747759840E-01 -1.709700450E-01
1.166670514E+01 -1.551165690E-01 -1.534665840E-01 -1.480914840E-01 -1.414123710E-01
1.183333839E+01 -1.336619380E-01 -1.279030340E-01 -1.198110010E-01 -1.121113130E-01
1.200000000E+01 -1.096775260E-01 -1.016270350E-01 -9.299245000E-02 -8.624551500E-02
1.216672606E+01 -8.541610400E-02 -7.751619100E-02 -7.031262200E-02 -6.565243800E-02
1.233324570E+01 -6.350700200E-02 -5.773068000E-02 -5.282989700E-02 -5.023566100E-02
1.249996187E+01 -4.578165800E-02 -4.280309600E-02 -3.993038700E-02 -3.873865800E-02
1.266670514E+01 -3.256119000E-02 -3.189537900E-02 -3.029596300E-02 -2.982615900E-02
1.283333839E+01 -2.299257900E-02 -2.376061000E-02 -2.277611700E-02 -2.259589000E-02
1.300000000E+01 -1.592559900E-02 -1.741201800E-02 -1.667132500E-02 -1.658768500E-02
