N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+16 330 3.800E-4 3.800176E+1 1.650010E+1 5.444050E-1 7.975540E+1
1.468000E+10 1.000E+16 330 3.800E-4 3.795528E+1 1.646560E+1 5.442060E-1 7.971510E+1
2.154000E+10 1.000E+16 330 3.800E-4 3.788839E+1 1.641600E+1 5.439140E-1 7.965820E+1
3.162000E+10 1.000E+16 330 3.800E-4 3.779298E+1 1.634550E+1 5.434860E-1 7.957930E+1
4.642000E+10 1.000E+16 330 3.800E-4 3.765863E+1 1.624680E+1 5.428600E-1 7.947240E+1
6.813000E+10 1.000E+16 330 3.800E-4 3.747280E+1 1.611120E+1 5.419450E-1 7.933330E+1
1.000000E+11 1.000E+16 330 3.800E-4 3.722214E+1 1.592970E+1 5.406150E-1 7.916210E+1
1.468000E+11 1.000E+16 330 3.800E-4 3.689512E+1 1.569020E+1 5.386600E-1 7.894870E+1
2.154000E+11 1.000E+16 330 3.800E-4 3.648624E+1 1.540480E+1 5.359170E-1 7.878250E+1
3.162000E+11 1.000E+16 330 3.800E-4 3.600001E+1 1.507280E+1 5.322940E-1 7.865760E+1
4.642000E+11 1.000E+16 330 3.800E-4 3.545142E+1 1.470050E+1 5.278440E-1 7.855850E+1
6.813000E+11 1.000E+16 330 3.800E-4 3.486057E+1 1.431550E+1 5.229890E-1 7.851960E+1
1.000000E+12 1.000E+16 330 3.800E-4 3.424388E+1 1.391380E+1 5.180830E-1 7.842660E+1
1.468000E+12 1.000E+16 330 3.800E-4 3.360819E+1 1.351200E+1 5.131800E-1 7.834370E+1
2.154000E+12 1.000E+16 330 3.800E-4 3.295146E+1 1.309630E+1 5.081750E-1 7.820980E+1
3.162000E+12 1.000E+16 330 3.800E-4 3.226761E+1 1.267510E+1 5.029670E-1 7.809880E+1
4.642000E+12 1.000E+16 330 3.800E-4 3.155091E+1 1.224160E+1 4.975310E-1 7.798420E+1
6.813000E+12 1.000E+16 330 3.800E-4 3.079761E+1 1.178930E+1 4.918960E-1 7.782090E+1
1.000000E+13 1.000E+16 330 3.800E-4 3.000580E+1 1.132500E+1 4.860390E-1 7.765330E+1
1.468000E+13 1.000E+16 330 3.800E-4 2.917491E+1 1.085380E+1 4.800680E-1 7.749400E+1
2.154000E+13 1.000E+16 330 3.800E-4 2.830537E+1 1.036750E+1 4.738740E-1 7.729300E+1
3.162000E+13 1.000E+16 330 3.800E-4 2.739861E+1 9.877800E+0 4.675720E-1 7.710550E+1
4.642000E+13 1.000E+16 330 3.800E-4 2.645711E+1 9.376200E+0 4.611510E-1 7.684920E+1
6.813000E+13 1.000E+16 330 3.800E-4 2.548440E+1 8.875400E+0 4.545390E-1 7.662030E+1
1.000000E+14 1.000E+16 330 3.800E-4 2.448505E+1 8.367300E+0 4.478120E-1 7.631090E+1
