N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.498141000E-03 1.793908000E-03 1.269196000E-03 8.882900000E-04 6.169790000E-04 4.263390000E-04 2.936610000E-04 2.019400000E-04 1.388320000E-04 9.556000000E-05 6.596700000E-05 4.577800000E-05 3.204500000E-05 2.274000000E-05 1.647300000E-05 1.229200000E-05 -1.634000000E-06 3.532000000E-06 6.345000000E-06
1.600000000E+01 1.827301300E-02 1.288367100E-02 9.007370000E-03 6.255400000E-03 4.321703000E-03 2.974015000E-03 2.040678000E-03 1.397434000E-03 9.557830000E-04 6.534450000E-04 4.470330000E-04 3.065270000E-04 2.112270000E-04 1.468900000E-04 1.037140000E-04 7.487600000E-05 5.563300000E-05 4.273100000E-05 3.393300000E-05
1.700000000E+01 5.680764500E-02 4.176708300E-02 3.000090500E-02 2.114208100E-02 1.466654700E-02 1.004074700E-02 6.797629000E-03 4.561221000E-03 3.043371000E-03 2.029137000E-03 1.360987000E-03 9.253380000E-04 6.424300000E-04 4.580250000E-04 3.365350000E-04 2.551480000E-04 1.994620000E-04 1.746470000E-04 1.442810000E-04
1.549996187E+01 7.925776000E-03 5.513807000E-03 3.815907000E-03 2.630653000E-03 1.808685000E-03 1.241505000E-03 8.515910000E-04 5.843150000E-04 4.014360000E-04 2.765370000E-04 1.913260000E-04 1.332390000E-04 9.367200000E-05 6.674000000E-05 4.832600000E-05 3.567000000E-05 2.690900000E-05 2.079800000E-05 1.649300000E-05
1.649996187E+01 3.294873600E-02 2.356631500E-02 1.662665000E-02 1.160663200E-02 8.034977000E-03 5.525428000E-03 3.778870000E-03 2.572560000E-03 1.744889000E-03 1.180724000E-03 7.990310000E-04 5.430120000E-04 3.728560000E-04 2.606560000E-04 1.869280000E-04 1.382920000E-04 1.057510000E-04 8.351900000E-05 6.786400000E-05
1.674996808E+01 4.320755900E-02 3.127353400E-02 2.223354000E-02 1.558390900E-02 1.079951200E-02 7.414109000E-03 5.049717000E-03 3.416345000E-03 2.299531000E-03 1.544139000E-03 1.039017000E-03 7.050780000E-04 4.862580000E-04 3.433630000E-04 2.496410000E-04 1.874320000E-04 1.452940000E-04 1.160290000E-04 9.507900000E-05
1.624993176E+01 2.494410000E-02 1.769336900E-02 1.241856500E-02 8.644938000E-03 5.979561000E-03 4.115336000E-03 2.821323000E-03 1.928331000E-03 1.314965000E-03 8.954540000E-04 6.097620000E-04 4.162290000E-04 2.859620000E-04 1.989050000E-04 1.411580000E-04 1.029280000E-04 7.752500000E-05 6.040400000E-05 4.856400000E-05
1.574996808E+01 1.279689000E-02 8.972320000E-03 6.246995000E-03 4.325641000E-03 2.982735000E-03 2.050524000E-03 1.406843000E-03 9.641440000E-04 6.605640000E-04 4.528570000E-04 3.109940000E-04 2.142560000E-04 1.484120000E-04 1.036830000E-04 7.336100000E-05 5.287500000E-05 3.907100000E-05 2.973400000E-05 2.336100000E-05
1.524993176E+01 1.707200000E-03 1.135495000E-03 7.595200000E-04 6.779320000E-04 4.400430000E-04 2.829710000E-04 1.803600000E-04 1.255640000E-04 8.071400000E-05 5.829800000E-05 4.328600000E-05 3.331000000E-05 2.676400000E-05 2.246100000E-05 1.954100000E-05 1.734900000E-05 1.546700000E-05 1.366100000E-05 1.192500000E-05
