N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.434860000E-03 -1.092900000E-04 3.776390000E-03 7.697470000E-03 1.269166700E-02 1.971925100E-02 2.966117500E-02 4.363711900E-02 6.261933600E-02
1.016672606E+01 1.006260000E-03 -1.104510000E-04 2.599096000E-03 5.406310000E-03 9.116868000E-03 1.453735500E-02 2.242530200E-02 3.366919800E-02 4.910195900E-02
1.033324570E+01 6.997970000E-04 -9.301000000E-05 1.784029000E-03 3.771767000E-03 6.490757000E-03 1.062634400E-02 1.687312300E-02 2.598775000E-02 3.865783400E-02
1.049996187E+01 4.838640000E-04 -7.163900000E-05 1.222306000E-03 2.616787000E-03 4.581540000E-03 7.690052000E-03 1.259440400E-02 2.000887000E-02 3.054896400E-02
1.066670514E+01 3.332960000E-04 -5.226500000E-05 8.365030000E-04 1.807716000E-03 3.209810000E-03 5.507940000E-03 9.300670000E-03 1.530126500E-02 2.414571500E-02
1.083333839E+01 2.290720000E-04 -3.663800000E-05 5.722440000E-04 1.245094000E-03 2.235670000E-03 3.908442000E-03 6.787832000E-03 1.157716200E-02 1.898840500E-02
1.100000000E+01 1.573040000E-04 -2.471100000E-05 3.916280000E-04 8.561370000E-04 1.551003000E-03 2.753319000E-03 4.900012000E-03 8.649654000E-03 1.478462800E-02
1.116672606E+01 1.080720000E-04 -1.584000000E-05 2.683810000E-04 5.884760000E-04 1.073941000E-03 1.930659000E-03 3.507519000E-03 6.385272000E-03 1.136575100E-02
1.133324570E+01 7.440400000E-05 -9.268000000E-06 1.844900000E-04 4.049880000E-04 7.437970000E-04 1.351744000E-03 2.498865000E-03 4.671346000E-03 8.629115000E-03
1.149996187E+01 5.144900000E-05 -4.331000000E-06 1.275530000E-04 2.796100000E-04 5.165980000E-04 9.483030000E-04 1.779874000E-03 3.403002000E-03 6.491057000E-03
1.166670514E+01 3.585500000E-05 -5.380000001E-07 8.902400000E-05 1.942120000E-04 3.609630000E-04 6.693530000E-04 1.274067000E-03 2.483203000E-03 4.863914000E-03
1.183333839E+01 2.532000000E-05 2.413000000E-06 6.306300000E-05 1.362260000E-04 2.547900000E-04 4.776910000E-04 9.218450000E-04 1.826806000E-03 3.653890000E-03
1.200000000E+01 1.825700000E-05 4.654000000E-06 4.558600000E-05 9.697100000E-05 1.826450000E-04 3.466770000E-04 6.783030000E-04 1.363333000E-03 2.768702000E-03
1.216672606E+01 -2.172400000E-05 6.155000000E-06 3.379000000E-05 7.045600000E-05 1.337640000E-04 2.573740000E-04 5.103710000E-04 1.037257000E-03 2.125786000E-03
1.233324570E+01 -1.145000000E-05 6.924000000E-06 2.570600000E-05 5.252800000E-05 1.006630000E-04 1.964460000E-04 3.941300000E-04 8.065430000E-04 1.657147000E-03
1.249996187E+01 -4.830000000E-06 7.004000000E-06 2.005800000E-05 4.033700000E-05 7.814700000E-05 1.544990000E-04 3.125270000E-04 6.405210000E-04 1.310674000E-03
1.266670514E+01 -1.050000000E-06 6.596000000E-06 1.603500000E-05 3.197100000E-05 6.260700000E-05 1.250040000E-04 2.536760000E-04 5.177270000E-04 1.048914000E-03
1.283333839E+01 8.219999998E-07 5.934000000E-06 1.311800000E-05 2.609500000E-05 5.157200000E-05 1.035110000E-04 2.096090000E-04 4.238040000E-04 8.463240000E-04
1.300000000E+01 1.596000000E-06 5.214000000E-06 1.095600000E-05 2.183400000E-05 4.339700000E-05 8.711900000E-05 1.751940000E-04 3.495680000E-04 6.860780000E-04
