N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 9.196540000E-04 6.404230000E-04 4.431120000E-04 3.052580000E-04 2.097140000E-04 1.438790000E-04 9.871800000E-05 6.785900000E-05 4.686400000E-05 3.266300000E-05 2.313800000E-05 1.682800000E-05 1.271300000E-05 -1.250200000E-05 -4.330000000E-06 -9.999999939E-09 1.950000000E-06 2.678000000E-06 2.819000000E-06
1.600000000E+01 1.167772400E-02 8.246730000E-03 5.781275000E-03 4.027265000E-03 2.791188000E-03 1.927440000E-03 1.328232000E-03 9.150600000E-04 6.316750000E-04 4.382890000E-04 3.069790000E-04 2.182680000E-04 1.585850000E-04 1.184960000E-04 9.144500000E-05 7.291200000E-05 5.984600000E-05 5.025700000E-05 4.285000000E-05
1.700000000E+01 6.450943700E-02 4.965699600E-02 3.820144000E-02 2.942478600E-02 2.266675400E-02 1.741097600E-02 1.329603300E-02 1.008176800E-02 7.601057000E-03 5.720786000E-03 4.322107000E-03 3.296394000E-03 2.548361000E-03 1.999846000E-03 1.591206000E-03 1.279912000E-03 1.037174000E-03 8.440070000E-04 6.878590000E-04
1.549996187E+01 3.116840000E-03 2.134137000E-03 1.459236000E-03 9.970930000E-04 6.812960000E-04 4.658980000E-04 3.192730000E-04 2.197080000E-04 1.523350000E-04 1.068920000E-04 7.633000000E-05 5.568100000E-05 4.156100000E-05 3.168000000E-05 2.461200000E-05 1.951100000E-05 1.578700000E-05 1.307100000E-05 1.101800000E-05
1.649996187E+01 2.900200600E-02 2.141632300E-02 1.571469400E-02 1.144403300E-02 8.263128000E-03 5.916434000E-03 4.207136000E-03 2.979605000E-03 2.110154000E-03 1.502000000E-03 1.081159000E-03 7.923120000E-04 5.947830000E-04 4.591370000E-04 3.644810000E-04 2.964500000E-04 2.455670000E-04 2.058500000E-04 1.736490000E-04
1.674996808E+01 4.391982600E-02 3.314488800E-02 2.494024900E-02 1.869721000E-02 1.393524300E-02 1.030526200E-02 7.557938000E-03 5.506413000E-03 4.000365000E-03 2.913968000E-03 2.142202000E-03 1.599777000E-03 1.219768000E-03 9.516060000E-04 7.586330000E-04 6.155470000E-04 5.057190000E-04 4.186310000E-04 3.477340000E-04
1.624993176E+01 1.865642300E-02 1.345907100E-02 9.630611000E-03 6.834798000E-03 4.814002000E-03 3.369724000E-03 2.348859000E-03 1.634522000E-03 1.139113000E-03 7.982460000E-04 5.654090000E-04 4.073930000E-04 3.006360000E-04 2.284890000E-04 1.792610000E-04 1.449030000E-04 1.200030000E-04 1.011150000E-04 8.608600000E-05
1.574996808E+01 6.854682000E-03 4.761057000E-03 3.290619000E-03 2.265713000E-03 1.555792000E-03 1.066500000E-03 7.306610000E-04 5.009630000E-04 3.444280000E-04 2.381190000E-04 1.661860000E-04 1.176690000E-04 8.497500000E-05 6.290800000E-05 4.794200000E-05 3.769200000E-05 3.054400000E-05 2.540200000E-05 2.154100000E-05
1.524993176E+01 -5.263820000E-04 -3.826440000E-04 -2.716610000E-04 -1.893960000E-04 -1.298830000E-04 -8.744700000E-05 -5.736000000E-05 -3.593400000E-05 -2.053000000E-05 -9.317000000E-06 -1.205000000E-06 4.420000000E-06 7.828000000E-06 9.340000000E-06 9.440000000E-06 8.721000000E-06 7.683000000E-06 6.646000000E-06 5.738000000E-06
