N x
1.5078732E+0 1.2725207E+21
1.4951721E+0 1.2644885E+21
1.4821986E+0 1.2169910E+21
1.4682556E+0 1.2112849E+21
1.4549130E+0 1.2505093E+21
1.4415781E+0 1.2550949E+21
1.4280856E+0 1.2368435E+21
1.4140942E+0 1.2117735E+21
1.3997571E+0 1.2332591E+21
1.3859832E+0 1.2357854E+21
1.3714109E+0 1.2272513E+21
1.3571482E+0 1.2389848E+21
1.3425419E+0 1.2238717E+21
1.3276048E+0 1.2268541E+21
1.3127432E+0 1.2492694E+21
1.2980102E+0 1.2270220E+21
1.2822565E+0 1.2151406E+21
1.2668638E+0 1.2333598E+21
1.2511895E+0 1.2191511E+21
1.2350385E+0 1.2353148E+21
1.2193823E+0 1.2370899E+21
1.2028511E+0 1.2132931E+21
1.1861219E+0 1.2247263E+21
1.1694398E+0 1.2201129E+21
1.1520955E+0 1.2119267E+21
1.1346767E+0 1.2258536E+21
1.1171999E+0 1.2211575E+21
1.0990897E+0 1.2181746E+21
1.0809477E+0 1.2321065E+21
1.0626437E+0 1.2237200E+21
1.0436098E+0 1.2071316E+21
1.0241069E+0 1.2090942E+21
1.0044080E+0 1.2191453E+21
9.8446472E-1 1.2150489E+21
9.6381676E-1 1.2185916E+21
9.4313860E-1 1.2082477E+21
9.2119511E-1 1.1999735E+21
8.9922973E-1 1.2092641E+21
8.7654185E-1 1.2034118E+21
8.5319923E-1 1.2139603E+21
8.2967546E-1 1.2260600E+21
