T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+16 8.97454E+2
200 1.15140E+16 8.76490E+2
200 1.32571E+16 8.54586E+2
200 1.52642E+16 8.31841E+2
200 1.75751E+16 8.08316E+2
200 2.02359E+16 7.84072E+2
200 2.32995E+16 7.59240E+2
200 2.68270E+16 7.33935E+2
200 3.08884E+16 7.08289E+2
200 3.55648E+16 6.82381E+2
200 4.09492E+16 6.56461E+2
200 4.71487E+16 6.30551E+2
200 5.42868E+16 6.04770E+2
200 6.25055E+16 5.79414E+2
200 7.19686E+16 5.54441E+2
200 8.28643E+16 5.29944E+2
200 9.54095E+16 5.06128E+2
200 1.09854E+17 4.83092E+2
200 1.26486E+17 4.60774E+2
200 1.45635E+17 4.39368E+2
200 1.67683E+17 4.18928E+2
200 1.93070E+17 3.99319E+2
200 2.22300E+17 3.80537E+2
200 2.55955E+17 3.62762E+2
200 2.94705E+17 3.46044E+2
200 3.39322E+17 3.30070E+2
200 3.90694E+17 3.14958E+2
200 4.49843E+17 3.00783E+2
200 5.17947E+17 2.87404E+2
200 5.96362E+17 2.74668E+2
200 6.86649E+17 2.62870E+2
200 7.90604E+17 2.51631E+2
200 9.10298E+17 2.41133E+2
200 1.04811E+18 2.31222E+2
200 1.20679E+18 2.21857E+2
200 1.38950E+18 2.13112E+2
200 1.59986E+18 2.04835E+2
200 1.84207E+18 1.96993E+2
200 2.12095E+18 1.89770E+2
200 2.44205E+18 1.82805E+2
200 2.81177E+18 1.76287E+2
200 3.23746E+18 1.70185E+2
200 3.72759E+18 1.64470E+2
200 4.29193E+18 1.59015E+2
200 4.94171E+18 1.53898E+2
200 5.68987E+18 1.49000E+2
200 6.55129E+18 1.44400E+2
200 7.54312E+18 1.40053E+2
200 8.68511E+18 1.35984E+2
206 1.00000E+16 8.55741E+2
206 1.15140E+16 8.36907E+2
206 1.32571E+16 8.17175E+2
206 1.52642E+16 7.96591E+2
206 1.75751E+16 7.75195E+2
206 2.02359E+16 7.53102E+2
206 2.32995E+16 7.30353E+2
206 2.68270E+16 7.07070E+2
206 3.08884E+16 6.83365E+2
206 3.55648E+16 6.59360E+2
206 4.09492E+16 6.35184E+2
206 4.71487E+16 6.10913E+2
206 5.42868E+16 5.86726E+2
206 6.25055E+16 5.62682E+2
206 7.19686E+16 5.39054E+2
206 8.28643E+16 5.15806E+2
206 9.54095E+16 4.93023E+2
206 1.09854E+17 4.70893E+2
206 1.26486E+17 4.49506E+2
206 1.45635E+17 4.28807E+2
206 1.67683E+17 4.08971E+2
206 1.93070E+17 3.89896E+2
206 2.22300E+17 3.71750E+2
206 2.55955E+17 3.54553E+2
206 2.94705E+17 3.37969E+2
206 3.39322E+17 3.22494E+2
206 3.90694E+17 3.07719E+2
206 4.49843E+17 2.93797E+2
206 5.17947E+17 2.80650E+2
206 5.96362E+17 2.68244E+2
206 6.86649E+17 2.56642E+2
206 7.90604E+17 2.45604E+2
206 9.10298E+17 2.35293E+2
206 1.04811E+18 2.25566E+2
206 1.20679E+18 2.16488E+2
206 1.38950E+18 2.07918E+2
206 1.59986E+18 1.99819E+2
206 1.84207E+18 1.92156E+2
206 2.12095E+18 1.84996E+2
206 2.44205E+18 1.78307E+2
206 2.81177E+18 1.71959E+2
206 3.23746E+18 1.65926E+2
206 3.72759E+18 1.60277E+2
206 4.29193E+18 1.54986E+2
206 4.94171E+18 1.50028E+2
206 5.68987E+18 1.45291E+2
206 6.55129E+18 1.40761E+2
206 7.54312E+18 1.36566E+2
206 8.68511E+18 1.32564E+2
212 1.00000E+16 8.16189E+2
212 1.15140E+16 7.99266E+2
212 1.32571E+16 7.81475E+2
212 1.52642E+16 7.62850E+2
212 1.75751E+16 7.43438E+2
212 2.02359E+16 7.23297E+2
212 2.32995E+16 7.02501E+2
212 2.68270E+16 6.81109E+2
212 3.08884E+16 6.59236E+2
212 3.55648E+16 6.36989E+2
212 4.09492E+16 6.14483E+2
212 4.71487E+16 5.91792E+2
212 5.42868E+16 5.69132E+2
212 6.25055E+16 5.46527E+2
212 7.19686E+16 5.24081E+2
212 8.28643E+16 5.01967E+2
212 9.54095E+16 4.80300E+2
212 1.09854E+17 4.59185E+2
212 1.26486E+17 4.38612E+2
212 1.45635E+17 4.18639E+2
212 1.67683E+17 3.99429E+2
212 1.93070E+17 3.81037E+2
212 2.22300E+17 3.63371E+2
212 2.55955E+17 3.46579E+2
212 2.94705E+17 3.30530E+2
212 3.39322E+17 3.15367E+2
212 3.90694E+17 3.00925E+2
212 4.49843E+17 2.87301E+2
212 5.17947E+17 2.74388E+2
212 5.96362E+17 2.62285E+2
212 6.86649E+17 2.50875E+2
212 7.90604E+17 2.40121E+2
212 9.10298E+17 2.29985E+2
212 1.04811E+18 2.20431E+2
212 1.20679E+18 2.11420E+2
212 1.38950E+18 2.03010E+2
212 1.59986E+18 1.95071E+2
212 1.84207E+18 1.87662E+2
212 2.12095E+18 1.80658E+2
212 2.44205E+18 1.74027E+2
212 2.81177E+18 1.67832E+2
212 3.23746E+18 1.61954E+2
212 3.72759E+18 1.56455E+2
212 4.29193E+18 1.51309E+2
212 4.94171E+18 1.46408E+2
212 5.68987E+18 1.41735E+2
212 6.55129E+18 1.37428E+2
212 7.54312E+18 1.33311E+2
212 8.68511E+18 1.29425E+2
218 1.00000E+16 7.78725E+2
218 1.15140E+16 7.63512E+2
218 1.32571E+16 7.47470E+2
218 1.52642E+16 7.30620E+2
218 1.75751E+16 7.13010E+2
218 2.02359E+16 6.94647E+2
218 2.32995E+16 6.75627E+2
218 2.68270E+16 6.56009E+2
218 3.08884E+16 6.35850E+2
218 3.55648E+16 6.15261E+2
218 4.09492E+16 5.94343E+2
218 4.71487E+16 5.73206E+2
218 5.42868E+16 5.51965E+2
218 6.25055E+16 5.30689E+2
218 7.19686E+16 5.09534E+2
218 8.28643E+16 4.88553E+2
218 9.54095E+16 4.67908E+2
218 1.09854E+17 4.47703E+2
