T(K) Nd(cm-3) Mu(cm2/Vs)
401 6.67649E+18 1.47425E+2
500 6.37974E+17 2.55432E+2
327 1.06622E+16 1.00481E+3
411 3.91838E+16 5.78456E+2
217 1.82072E+18 2.98171E+2
486 3.12899E+16 4.31704E+2
473 2.78043E+16 4.57389E+2
393 4.60682E+18 1.65219E+2
233 4.77813E+17 4.61521E+2
249 1.86370E+18 2.75047E+2
440 1.79153E+17 4.04376E+2
471 2.47774E+18 1.79072E+2
493 2.17835E+18 1.80483E+2
293 1.15496E+18 3.00115E+2
274 5.81647E+17 3.99320E+2
297 1.69480E+16 1.12454E+3
245 1.03236E+18 3.38412E+2
375 1.55237E+17 5.11806E+2
458 2.07557E+18 1.92956E+2
429 5.23039E+17 3.14577E+2
334 3.20439E+16 8.41793E+2
457 8.12222E+16 4.38318E+2
487 9.98423E+17 2.31154E+2
298 3.43337E+18 2.07900E+2
211 1.18879E+16 1.95645E+3
328 2.47711E+17 5.01683E+2
459 2.03229E+16 4.97087E+2
230 8.56344E+18 1.90305E+2
361 6.63667E+16 6.55302E+2
286 1.45983E+16 1.22330E+3
289 5.54366E+18 1.85224E+2
348 4.28961E+16 7.50581E+2
246 9.99022E+18 1.76567E+2
202 8.86592E+17 3.92422E+2
440 2.21022E+16 5.37671E+2
235 1.44324E+17 7.50746E+2
475 1.84711E+17 3.61840E+2
244 9.47314E+16 8.70899E+2
269 1.43003E+17 6.99973E+2
275 4.04114E+16 1.03885E+3
482 7.51408E+16 4.03765E+2
270 5.30320E+17 4.17026E+2
301 4.34436E+18 1.93372E+2
452 6.93229E+16 4.56683E+2
436 6.34631E+17 2.92706E+2
291 1.20572E+16 1.21905E+3
310 1.03569E+17 7.00229E+2
223 1.39914E+16 1.75249E+3
453 6.41645E+17 2.81645E+2
208 9.17922E+18 2.00261E+2
427 3.59064E+17 3.52869E+2
365 2.00161E+17 4.90468E+2
445 2.74844E+16 5.16967E+2
307 2.29627E+18 2.31896E+2
466 6.18351E+18 1.37715E+2
477 1.26316E+17 3.83449E+2
273 9.42469E+16 8.08290E+2
434 6.75550E+18 1.40443E+2
465 4.79362E+18 1.48182E+2
267 2.03842E+16 1.27170E+3
226 1.96623E+17 6.72994E+2
228 2.56003E+16 1.44728E+3
348 5.01389E+18 1.72247E+2
396 1.12162E+17 5.16115E+2
318 4.97595E+16 8.26032E+2
434 9.62571E+18 1.28158E+2
207 7.57111E+16 1.04306E+3
494 4.36416E+16 4.07497E+2
205 4.51349E+17 4.99860E+2
475 1.22405E+18 2.22093E+2
302 5.89365E+16 8.45758E+2
347 7.17238E+18 1.56926E+2
312 3.14308E+16 9.35636E+2
397 1.36831E+17 4.92989E+2
475 2.28137E+16 4.59973E+2
350 4.34333E+17 3.92915E+2
293 1.10525E+16 1.21767E+3
284 1.25755E+17 7.07978E+2
492 8.02090E+18 1.24149E+2
331 1.71450E+16 9.32545E+2
500 1.45406E+18 2.01991E+2
441 4.13212E+16 5.06960E+2
396 5.37751E+17 3.33873E+2
343 6.01887E+18 1.65186E+2
469 1.89725E+17 3.66337E+2
241 3.47321E+17 5.17336E+2
281 8.72114E+17 3.38457E+2
421 2.05864E+18 2.04181E+2
435 6.40605E+18 1.42254E+2
450 8.51870E+17 2.59564E+2
388 1.19370E+17 5.23745E+2
215 1.72095E+17 7.25680E+2
