T(K) Nd(cm-3) Mu(cm2/Vs)
351 7.52878E+16 2.64616E+2
203 2.25479E+17 3.74734E+2
279 2.50660E+16 4.52323E+2
431 4.22750E+18 8.50094E+1
389 7.75409E+18 8.13121E+1
440 2.80075E+18 9.19552E+1
310 1.49196E+16 3.91515E+2
337 1.82908E+18 1.30666E+2
204 2.95974E+17 3.40383E+2
440 3.73536E+16 1.84165E+2
462 4.68021E+17 1.28467E+2
469 2.71542E+16 1.63574E+2
262 2.69097E+16 4.97416E+2
454 4.32223E+16 1.71204E+2
264 1.77851E+16 5.17909E+2
427 1.17958E+17 1.77960E+2
403 2.50970E+18 1.02803E+2
241 3.73764E+18 1.41083E+2
306 2.20730E+18 1.33901E+2
339 1.63535E+16 3.25654E+2
362 1.15169E+18 1.39450E+2
474 7.30380E+18 6.88225E+1
292 2.46112E+16 4.18721E+2
332 3.09312E+17 2.16787E+2
316 1.99989E+17 2.56108E+2
426 3.08700E+17 1.55732E+2
420 5.21205E+18 8.30509E+1
468 1.12206E+17 1.51171E+2
244 2.01981E+17 3.33448E+2
312 2.11124E+18 1.33534E+2
378 2.22207E+17 1.97202E+2
253 8.29406E+17 2.06188E+2
208 3.93416E+17 3.04519E+2
208 9.23888E+16 4.93391E+2
462 5.72452E+16 1.62863E+2
415 6.31138E+16 1.99462E+2
352 9.88228E+18 8.40014E+1
336 1.00116E+18 1.54934E+2
303 3.70553E+18 1.17886E+2
343 2.04682E+17 2.29288E+2
320 3.49449E+18 1.14634E+2
319 5.16006E+18 1.04673E+2
328 1.47056E+16 3.50966E+2
208 4.52861E+18 1.52059E+2
495 2.17281E+17 1.27566E+2
402 1.67439E+16 2.30423E+2
223 1.87922E+17 3.69064E+2
237 5.46743E+18 1.30546E+2
252 2.06109E+17 3.22201E+2
444 1.18655E+17 1.65699E+2
429 2.77698E+16 1.96712E+2
472 5.09369E+16 1.57188E+2
433 9.44877E+18 7.10897E+1
281 1.73818E+16 4.64796E+2
348 3.20523E+16 2.94623E+2
383 8.87234E+17 1.41450E+2
441 1.10220E+17 1.68759E+2
252 3.87694E+17 2.63216E+2
473 8.74449E+17 1.10417E+2
461 3.18258E+17 1.37237E+2
453 1.12852E+18 1.10212E+2
398 5.89257E+17 1.49586E+2
329 1.57709E+18 1.38705E+2
374 8.55495E+18 8.23991E+1
348 7.82383E+16 2.66686E+2
429 3.54882E+16 1.94610E+2
346 8.68150E+17 1.57267E+2
291 4.12213E+16 3.94306E+2
457 1.87302E+16 1.74664E+2
456 3.74677E+17 1.35834E+2
434 1.71982E+16 1.95050E+2
279 3.05072E+16 4.40345E+2
233 1.33625E+17 3.95818E+2
403 3.74298E+16 2.19307E+2
394 4.94514E+18 8.87777E+1
467 1.58831E+17 1.46591E+2
236 9.19633E+18 1.16960E+2
471 1.02307E+16 1.66196E+2
333 3.30297E+16 3.19648E+2
476 5.81953E+17 1.18259E+2
241 1.42315E+18 1.82437E+2
284 1.42521E+18 1.60391E+2
206 3.26897E+17 3.26990E+2
220 3.66906E+18 1.52265E+2
357 1.38162E+16 2.95734E+2
301 3.99850E+17 2.23741E+2
275 1.06029E+18 1.79647E+2
279 7.28916E+18 1.07646E+2
379 4.04463E+16 2.45553E+2
390 1.70762E+17 1.97298E+2
388 6.51046E+17 1.50432E+2
333 5.25144E+16 3.02733E+2
342 3.68597E+17 2.00771E+2
380 3.96329E+16 2.45107E+2
474 7.44749E+17 1.13541E+2
474 2.28027E+17 1.37225E+2
203 2.50267E+16 7.31618E+2
477 5.70050E+17 1.18373E+2
456 1.50315E+16 1.76880E+2
276 9.01293E+16 3.66374E+2
446 6.56621E+18 7.45916E+1
347 3.42687E+18 1.08061E+2
487 2.38650E+16 1.51326E+2
446 7.66907E+18 7.22014E+1
293 6.05672E+18 1.07779E+2
474 1.74156E+17 1.41548E+2
305 2.64973E+16 3.84367E+2
434 2.45491E+16 1.93317E+2
446 2.19741E+18 9.60522E+1
378 6.30266E+16 2.36920E+2
397 1.33794E+16 2.37406E+2
414 4.93267E+16 2.03838E+2
439 2.61855E+18 9.36082E+1
312 2.16669E+16 3.74675E+2
499 4.64223E+16 1.40759E+2
440 3.50725E+16 1.84203E+2
215 3.35815E+16 6.34786E+2
418 1.55639E+17 1.78378E+2
494 1.06890E+18 1.00043E+2
361 1.62874E+16 2.87908E+2
218 2.71227E+17 3.31978E+2
358 2.41633E+16 2.85775E+2
448 2.40156E+17 1.49813E+2
209 7.92142E+17 2.42451E+2
307 5.68409E+17 1.98317E+2
311 3.07933E+17 2.33388E+2
353 2.43120E+17 2.13010E+2
462 4.08427E+17 1.31387E+2
481 3.06043E+18 8.20970E+1
341 9.60551E+16 2.67720E+2
491 2.87286E+17 1.25191E+2
364 2.83886E+17 1.98034E+2
436 2.97782E+17 1.51454E+2
