T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
310 001_310 37.401 4.615600E-1 3.603709E-1 7.867870E+1 2.617370E+1 3.882130E-1 3.371048E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
310 002_310 37.401 4.609340E-1 3.581016E-1 7.865510E+1 2.596590E+1 3.876070E-1 3.349501E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
310 003_310 37.401 4.600700E-1 3.549332E-1 7.862210E+1 2.567710E+1 3.867870E-1 3.319273E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
310 004_310 37.401 4.588390E-1 3.505985E-1 7.858750E+1 2.528450E+1 3.856540E-1 3.278128E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
310 005_310 37.401 4.572340E-1 3.448238E-1 7.853940E+1 2.476590E+1 3.841700E-1 3.223294E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
310 006_310 37.401 4.552210E-1 3.373847E-1 7.847290E+1 2.410450E+1 3.822950E-1 3.152602E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
310 007_310 37.401 4.527940E-1 3.281731E-1 7.838480E+1 2.329520E+1 3.799900E-1 3.065229E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
310 008_310 37.401 4.499650E-1 3.172463E-1 7.827480E+1 2.234750E+1 3.772950E-1 2.961535E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
310 009_310 37.401 4.466140E-1 3.048116E-1 7.817110E+1 2.128340E+1 3.742090E-1 2.843780E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
310 010_310 37.401 4.429840E-1 2.911380E-1 7.803770E+1 2.012900E+1 3.707910E-1 2.714323E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
310 011_310 37.401 4.390140E-1 2.764461E-1 7.788620E+1 1.890510E+1 3.670410E-1 2.575339E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
310 012_310 37.401 4.346000E-1 2.608566E-1 7.773030E+1 1.762430E+1 3.629390E-1 2.427992E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
310 013_310 37.401 4.298930E-1 2.444308E-1 7.753420E+1 1.629450E+1 3.584670E-1 2.272798E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
310 014_310 37.401 4.246070E-1 2.272570E-1 7.734100E+1 1.492610E+1 3.535640E-1 2.110796E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
310 015_310 37.401 4.189800E-1 2.095100E-1 7.710210E+1 1.353620E+1 3.482520E-1 1.943440E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
310 016_310 37.401 4.128300E-1 1.914522E-1 7.684740E+1 1.214760E+1 3.425100E-1 1.773323E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
310 017_310 37.401 4.062390E-1 1.733974E-1 7.656070E+1 1.078600E+1 3.363570E-1 1.603352E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
310 018_310 37.401 3.992860E-1 1.556706E-1 7.622590E+1 9.476000E+0 3.297750E-1 1.436728E-1 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
310 019_310 37.401 3.918520E-1 1.385761E-1 7.586430E+1 8.239100E+0 3.228030E-1 1.276175E-1 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.778E+16
310 020_310 37.401 3.840100E-1 1.223750E-1 7.545990E+1 7.092200E+0 3.154590E-1 1.124111E-1 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.778E+16
310 021_310 37.401 3.758170E-1 1.072712E-1 7.499630E+1 6.046900E+0 3.077440E-1 9.824475E-2 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.778E+16
