T d154 d184 d214 d244
d 150 180 210 240
290 8.045850000E-04 7.135910000E-04 6.550630000E-04 6.161920000E-04
295 7.087860000E-04 6.276680000E-04 5.751170000E-04 5.408250000E-04
300 6.246910000E-04 5.536260000E-04 5.079780000E-04 4.777490000E-04
305 5.562710000E-04 4.956430000E-04 4.567330000E-04 4.306060000E-04
310 5.068730000E-04 4.553610000E-04 4.228350000E-04 4.005540000E-04
315 4.776910000E-04 4.344890000E-04 4.073930000E-04 3.886230000E-04
320 4.681630000E-04 4.319980000E-04 4.096520000E-04 3.941430000E-04
325 4.769330000E-04 4.466060000E-04 4.279880000E-04 4.154960000E-04
330 5.010960000E-04 4.753520000E-04 4.597110000E-04 4.484940000E-04
335 5.329760000E-04 5.113060000E-04 4.973160000E-04 4.887000000E-04
340 5.625610000E-04 5.430000000E-04 5.306180000E-04 5.218430000E-04
