d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.231367202E+00 1.214340795E+00 1.702640700E-02 1.231352286E+00 1.214316215E+00 1.703607100E-02 1.491600000E-05 2.458000000E-05
150 295 1.229752405E+00 1.213380933E+00 1.637147200E-02 1.229739559E+00 1.213359130E+00 1.638042900E-02 1.284600000E-05 2.180300000E-05
150 300 1.228189801E+00 1.213379086E+00 1.481071500E-02 1.228178707E+00 1.213359462E+00 1.481924500E-02 1.109400000E-05 1.962400000E-05
150 305 1.224956752E+00 1.213732422E+00 1.122433000E-02 1.224947137E+00 1.213714569E+00 1.123256800E-02 9.615000000E-06 1.785300000E-05
150 310 1.217730804E+00 1.213969441E+00 3.761363000E-03 1.217722567E+00 1.213952843E+00 3.769724000E-03 8.237000000E-06 1.659800000E-05
150 315 1.202607086E+00 1.212865661E+00 -1.025857500E-02 1.202600489E+00 1.212849903E+00 -1.024941400E-02 6.597000000E-06 1.575800000E-05
150 320 1.171763609E+00 1.006746938E+00 1.650166710E-01 1.171759587E+00 1.006733442E+00 1.650261450E-01 4.022000000E-06 1.349600000E-05
150 325 1.119150146E+00 1.003137360E+00 1.160127860E-01 1.119150595E+00 1.003135461E+00 1.160151340E-01 -4.490000001E-07 1.899000000E-06
150 330 1.035430880E+00 1.003480399E+00 3.195048100E-02 1.035438477E+00 1.003478259E+00 3.196021800E-02 -7.597000000E-06 2.140000000E-06
150 335 1.018072101E+00 1.004018709E+00 1.405339200E-02 1.018062608E+00 1.004016181E+00 1.404642700E-02 9.493000000E-06 2.528000000E-06
150 340 1.019381013E+00 1.004861415E+00 1.451959800E-02 1.019370436E+00 1.004858287E+00 1.451214900E-02 1.057700000E-05 3.128000000E-06
180 290 1.230657671E+00 1.213445001E+00 1.721267000E-02 1.230643358E+00 1.213422003E+00 1.722135500E-02 1.431300000E-05 2.299800000E-05
180 295 1.229508515E+00 1.212644633E+00 1.686388200E-02 1.229496174E+00 1.212624183E+00 1.687199100E-02 1.234100000E-05 2.045000000E-05
180 300 1.227981065E+00 1.212663289E+00 1.531777600E-02 1.227970340E+00 1.212645082E+00 1.532525800E-02 1.072500000E-05 1.820700000E-05
180 305 1.224797238E+00 1.212990987E+00 1.180625100E-02 1.224787817E+00 1.212974374E+00 1.181344300E-02 9.421000000E-06 1.661300000E-05
180 310 1.217660033E+00 1.213152273E+00 4.507760000E-03 1.217651705E+00 1.213136707E+00 4.514998000E-03 8.328000000E-06 1.556600000E-05
180 315 1.202686560E+00 1.212151619E+00 -9.465059000E-03 1.202679368E+00 1.212136557E+00 -9.457189000E-03 7.192000000E-06 1.506200000E-05
180 320 1.173536640E+00 1.208496414E+00 -3.495977400E-02 1.173531096E+00 1.208481030E+00 -3.494993400E-02 5.544000000E-06 1.538400000E-05
180 325 1.121527154E+00 1.198149280E+00 -7.662212600E-02 1.121524471E+00 1.198132833E+00 -7.660836200E-02 2.683000000E-06 1.644700000E-05
180 330 1.038996544E+00 1.174446063E+00 -1.354495190E-01 1.038998701E+00 1.174428229E+00 -1.354295280E-01 -2.157000000E-06 1.783400000E-05
180 335 1.017749717E+00 1.125950019E+00 -1.082003020E-01 1.017740968E+00 1.125931852E+00 -1.081908840E-01 8.749000000E-06 1.816700000E-05
180 340 1.018915667E+00 1.041241834E+00 -2.232616700E-02 1.018906134E+00 1.041226413E+00 -2.232027900E-02 9.533000000E-06 1.542100000E-05
210 290 1.230585629E+00 1.212775355E+00 1.781027400E-02 1.230571642E+00 1.212753355E+00 1.781828700E-02 1.398700000E-05 2.200000000E-05
210 295 1.229515049E+00 1.212001172E+00 1.751387700E-02 1.229502965E+00 1.211981695E+00 1.752127000E-02 1.208400000E-05 1.947700000E-05
210 300 1.228120722E+00 1.212108456E+00 1.601226600E-02 1.228110192E+00 1.212090963E+00 1.601922900E-02 1.053000000E-05 1.749300000E-05
210 305 1.224894244E+00 1.212432700E+00 1.246154400E-02 1.224884908E+00 1.212416714E+00 1.246819400E-02 9.336000000E-06 1.598600000E-05
210 310 1.217704250E+00 1.212547306E+00 5.156944000E-03 1.217695822E+00 1.212532328E+00 5.163494000E-03 8.428000000E-06 1.497800000E-05
210 315 1.202602729E+00 1.211325327E+00 -8.722598000E-03 1.202595046E+00 1.211310587E+00 -8.715541000E-03 7.683000000E-06 1.474000000E-05
210 320 1.173163886E+00 1.207320455E+00 -3.415656900E-02 1.173157143E+00 1.207304932E+00 -3.414778900E-02 6.743000000E-06 1.552300000E-05
210 325 1.120768397E+00 1.196377460E+00 -7.560906300E-02 1.120763353E+00 1.196360066E+00 -7.559671300E-02 5.044000000E-06 1.739400000E-05
210 330 1.037880367E+00 1.171706290E+00 -1.338259230E-01 1.037878455E+00 1.171685949E+00 -1.338074940E-01 1.912000000E-06 2.034100000E-05
