d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.244367201E+00 1.221054305E+00 2.331289600E-02 1.244337460E+00 1.221016278E+00 2.332118200E-02 2.974100000E-05 3.802700000E-05
150 295 1.243657732E+00 1.220491114E+00 2.316661800E-02 1.243631891E+00 1.220456666E+00 2.317522500E-02 2.584100000E-05 3.444800000E-05
150 300 1.243391243E+00 1.220337996E+00 2.305324700E-02 1.243368743E+00 1.220307267E+00 2.306147600E-02 2.250000000E-05 3.072900000E-05
150 305 1.243222519E+00 1.221190521E+00 2.203199800E-02 1.243202729E+00 1.221162465E+00 2.204026400E-02 1.979000000E-05 2.805600000E-05
150 310 1.242219417E+00 1.222430648E+00 1.978876900E-02 1.242201732E+00 1.222404606E+00 1.979712600E-02 1.768500000E-05 2.604200000E-05
150 315 1.239045214E+00 1.223570541E+00 1.547467300E-02 1.239029179E+00 1.223545959E+00 1.548322000E-02 1.603500000E-05 2.458200000E-05
150 320 1.231469293E+00 1.224551103E+00 6.918190000E-03 1.231454757E+00 1.224526762E+00 6.927995000E-03 1.453600000E-05 2.434100000E-05
150 325 1.215600423E+00 1.224222654E+00 -8.622231000E-03 1.215587849E+00 1.224197521E+00 -8.609672000E-03 1.257400000E-05 2.513300000E-05
150 330 1.185377973E+00 1.220756235E+00 -3.537826200E-02 1.185368839E+00 1.220729326E+00 -3.536048700E-02 9.134000000E-06 2.690900000E-05
150 335 1.132351364E+00 1.211049983E+00 -7.869861900E-02 1.132348737E+00 1.211020318E+00 -7.867158100E-02 2.627000000E-06 2.966500000E-05
150 340 1.050843303E+00 1.188798671E+00 -1.379553680E-01 1.050851373E+00 1.188766401E+00 -1.379150280E-01 -8.070000000E-06 3.227000000E-05
180 290 1.243169821E+00 1.220538548E+00 2.263127300E-02 1.243141227E+00 1.220502456E+00 2.263877100E-02 2.859400000E-05 3.609200000E-05
