N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -2.039164000E-03 -1.663353200E-02 -4.800874400E-02 -1.079395520E-01 -1.669108810E-01 -1.403550320E-01 -7.806173000E-02 1.003205600E-02 1.814428900E-02 2.868089000E-02 4.163653700E-02
1.600000000E+01 3.380810700E-02 3.272938900E-02 3.195487700E-02 3.161805600E-02 3.058888500E-02 2.867564200E-02 2.534425600E-02 1.796479100E-02 4.102713000E-03 -2.007683800E-02 -6.190241600E-02
1.700000000E+01 7.930827600E-02 7.628613100E-02 7.447271100E-02 7.465082300E-02 7.573782100E-02 7.830052200E-02 8.321286700E-02 8.856799200E-02 9.450005900E-02 1.032174350E-01 1.110375440E-01
1.549996187E+01 2.107431900E-02 1.975689400E-02 1.723686800E-02 1.120869100E-02 -8.389420000E-04 -2.379267700E-02 -6.610047000E-02 -1.360401060E-01 -1.823347220E-01 -1.515717240E-01 -8.745465500E-02
1.649996187E+01 6.100635800E-02 5.852740100E-02 5.743213700E-02 5.669061600E-02 5.672424900E-02 5.805851200E-02 5.924122600E-02 6.054230600E-02 6.261922900E-02 6.285269300E-02 6.119715700E-02
1.674996808E+01 7.136097500E-02 6.860632800E-02 6.744098100E-02 6.688459500E-02 6.745614300E-02 6.983465600E-02 7.251687100E-02 7.587707500E-02 8.092893300E-02 8.503507600E-02 8.887059600E-02
1.624993176E+01 4.651406700E-02 4.466331500E-02 4.335386900E-02 4.304213800E-02 4.273780800E-02 4.251358500E-02 4.273297900E-02 4.139485700E-02 3.814912300E-02 3.230115000E-02 1.937914400E-02
1.574996808E+01 2.670730300E-02 2.644583600E-02 2.551497100E-02 2.371428200E-02 1.970040400E-02 1.300262500E-02 -2.547130000E-04 -2.548702900E-02 -6.846414000E-02 -1.386210810E-01 -1.910573470E-01
1.524993176E+01 1.268299200E-02 8.702575000E-03 -7.288350000E-04 -2.034648800E-02 -5.849236800E-02 -1.254990430E-01 -1.745051410E-01 -1.443891750E-01 -7.851855300E-02 9.224388000E-03 1.540618500E-02
