N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -1.828095000E-03 -1.427128600E-02 -4.155759600E-02 -9.474211300E-02 -1.699342000E-01 -1.473251900E-01 -9.263357800E-02 9.413788000E-03 1.777492500E-02 2.854213400E-02 4.169244600E-02
1.600000000E+01 3.425350500E-02 3.302654100E-02 3.209944700E-02 3.169691300E-02 3.063659600E-02 2.880132100E-02 2.577234600E-02 1.927047400E-02 6.958816000E-03 -1.460547500E-02 -5.245326600E-02
1.700000000E+01 8.244064200E-02 7.900192400E-02 7.661913400E-02 7.606899000E-02 7.644412400E-02 7.820649000E-02 8.235251500E-02 8.691827600E-02 9.258746300E-02 1.006449800E-01 1.080069020E-01
1.549996187E+01 2.191085000E-02 2.075495600E-02 1.866801200E-02 1.350910600E-02 3.017309000E-03 -1.713830300E-02 -5.481458500E-02 -1.184432990E-01 -1.884794180E-01 -1.621180370E-01 -1.052942090E-01
1.649996187E+01 6.294776900E-02 6.006470400E-02 5.852844300E-02 5.727609000E-02 5.572999600E-02 5.655791500E-02 5.727068800E-02 5.812528700E-02 5.989038400E-02 6.005797000E-02 5.862359700E-02
1.674996808E+01 7.514737900E-02 7.193871900E-02 7.015347500E-02 6.894676200E-02 6.883094000E-02 7.045736000E-02 7.235928100E-02 7.511006100E-02 7.945765500E-02 8.314051700E-02 8.665477700E-02
1.624993176E+01 4.729221600E-02 4.512709200E-02 4.354692500E-02 4.302968500E-02 4.235961700E-02 4.189100500E-02 4.185766400E-02 4.051834400E-02 3.757961600E-02 3.239937300E-02 2.089262100E-02
1.574996808E+01 2.673906800E-02 2.655313700E-02 2.563726900E-02 2.405104700E-02 2.093155900E-02 1.509816600E-02 3.180264000E-03 -1.902965200E-02 -5.765490700E-02 -1.208940040E-01 -2.027545980E-01
1.524993176E+01 1.294020900E-02 9.376689000E-03 1.322271000E-03 -1.570658200E-02 -4.930729200E-02 -1.106819930E-01 -1.787308570E-01 -1.530827210E-01 -9.492836400E-02 8.878810000E-03 1.522786100E-02
