Ew Nt
4.5104112E-1 -2.3898251E+14
4.4829687E-1 -2.5917762E+14
4.4555259E-1 -2.0157593E+14
4.4280831E-1 -9.9745741E+13
4.4006403E-1 5.1580548E+12
4.3731976E-1 8.3278065E+13
4.3457549E-1 1.2395138E+14
4.3183122E-1 1.3216507E+14
4.2908695E-1 1.1987952E+14
4.2634268E-1 9.8660985E+13
4.2359840E-1 7.6430222E+13
4.2085413E-1 5.7555128E+13
4.1810986E-1 4.4007796E+13
4.1536559E-1 3.6070689E+13
4.1262132E-1 3.2665917E+13
4.0987704E-1 3.2002483E+13
4.0713278E-1 3.2526867E+13
4.0438850E-1 3.3517385E+13
4.0164423E-1 3.5045960E+13
3.9889996E-1 3.7731759E+13
3.9615569E-1 4.2655660E+13
3.9341141E-1 5.1176681E+13
3.9066714E-1 6.4258997E+13
3.8792287E-1 8.1567680E+13
3.8517860E-1 1.0112826E+14
3.8243433E-1 1.2003904E+14
3.7969005E-1 1.3592866E+14
3.7694578E-1 1.4830918E+14
3.7420151E-1 1.5896944E+14
3.7145724E-1 1.7102997E+14
3.6871297E-1 1.8708702E+14
3.6596869E-1 2.0755680E+14
3.6322442E-1 2.3031308E+14
3.6048015E-1 2.5190285E+14
3.5773588E-1 2.6956081E+14
3.5499161E-1 2.8267900E+14
3.5224733E-1 2.9279906E+14
3.4950306E-1 3.0233637E+14
3.4675879E-1 3.1317203E+14
3.4401452E-1 3.2614235E+14
3.4127025E-1 3.4152250E+14
3.3852597E-1 3.5980614E+14
3.3578170E-1 3.8205921E+14
3.3303743E-1 4.0966336E+14
3.3029316E-1 4.4378452E+14
3.2754889E-1 4.8503075E+14
3.2480461E-1 5.3351593E+14
3.2206034E-1 5.8915465E+14
3.1931607E-1 6.5183762E+14
3.1657180E-1 7.2132636E+14
3.1382753E-1 7.9702195E+14
3.1108325E-1 8.7784957E+14
3.0833898E-1 9.6226934E+14
3.0559471E-1 1.0482428E+15
3.0285044E-1 1.1330862E+15
3.0010617E-1 1.2133720E+15
2.9736189E-1 1.2849796E+15
2.9461762E-1 1.3428781E+15
2.9187335E-1 1.3797385E+15
2.8912908E-1 1.3829792E+15
2.8638481E-1 1.3319394E+15
2.8364053E-1 1.1993613E+15
2.8089626E-1 9.6101662E+14
2.7815199E-1 6.1177242E+14
2.7540772E-1 4.0586308E+14
