T d154 d184 d214 d244
d 150 180 210 240
290 2.019490000E-04 2.010370000E-04 2.006710000E-04 2.004410000E-04
295 1.853260000E-04 1.846620000E-04 1.845100000E-04 1.838930000E-04
300 1.658550000E-04 1.651530000E-04 1.651990000E-04 1.643510000E-04
305 1.525690000E-04 1.518610000E-04 1.513850000E-04 1.518600000E-04
310 1.422050000E-04 1.413550000E-04 1.410200000E-04 1.407050000E-04
315 1.326590000E-04 1.316270000E-04 1.314500000E-04 1.311440000E-04
320 1.305880000E-04 1.292350000E-04 1.289590000E-04 1.287570000E-04
325 1.329510000E-04 1.315520000E-04 1.310900000E-04 1.310060000E-04
330 1.382920000E-04 1.370060000E-04 1.361280000E-04 1.363580000E-04
335 1.512800000E-04 1.499570000E-04 1.489100000E-04 1.489050000E-04
340 1.700410000E-04 1.684170000E-04 1.674730000E-04 1.675350000E-04
