T d154 d184 d214 d244
d 150 180 210 240
290 1.229822611E+00 1.226552888E+00 1.225356662E+00 1.224274369E+00
295 1.230112234E+00 1.227052670E+00 1.226069764E+00 1.224944742E+00
300 1.229934210E+00 1.226987949E+00 1.226217500E+00 1.224999742E+00
305 1.228213080E+00 1.225047727E+00 1.224328425E+00 1.223179953E+00
310 1.222682745E+00 1.219241805E+00 1.218474139E+00 1.217525095E+00
315 1.209587490E+00 1.205661009E+00 1.204708459E+00 1.204127328E+00
320 1.182610614E+00 1.177958282E+00 1.177117254E+00 1.176946631E+00
325 1.132416726E+00 1.126828098E+00 1.126356535E+00 1.127301294E+00
330 1.048932557E+00 1.042440412E+00 1.042753075E+00 1.045540634E+00
335 1.011993594E+00 1.010824349E+00 1.009973530E+00 1.009322239E+00
340 1.012856025E+00 1.011646246E+00 1.010715734E+00 1.009974966E+00
