T d154 d184 d214 d244
d 150 180 210 240
290 1.241638517E+00 1.239401730E+00 1.236536901E+00 1.235630323E+00
295 1.242320405E+00 1.240287336E+00 1.237826440E+00 1.236878649E+00
300 1.243474620E+00 1.241517556E+00 1.239212847E+00 1.238346772E+00
305 1.244521551E+00 1.242571996E+00 1.240311583E+00 1.239546153E+00
310 1.244694238E+00 1.242006420E+00 1.240296754E+00 1.239707344E+00
315 1.242645308E+00 1.239729992E+00 1.237831771E+00 1.237321756E+00
320 1.236297062E+00 1.233006455E+00 1.230982259E+00 1.230477734E+00
325 1.221765534E+00 1.218104140E+00 1.215959326E+00 1.215521298E+00
330 1.193494423E+00 1.189150181E+00 1.187131948E+00 1.187289723E+00
335 1.143126358E+00 1.136518826E+00 1.136639091E+00 1.137949341E+00
340 1.062561201E+00 1.055523392E+00 1.056696638E+00 1.059845179E+00
