Name T I01 I01tr n1 n1tr Rsh1 Rsh1tr I02 I02tr n2 n2tr Rsh2 Rsh2tr Rs Rstr Iph Iphtr rmsre
DE 300 9.693055577E-07 1.600000000E-09 3.238468914E+00 1.920000000E+00 7.142473736E+02 1.900000000E+02 2.863633631E-04 1.600000000E-04 3.195432503E+00 1.920000000E+00 1.037013710E+02 1.900000000E+02 3.455023724E+01 4.500000000E+01 6.347723886E-03 8.000000000E-03 3.687043261E-01
DE 300 4.609755259E-08 1.600000000E-09 2.404434278E+00 1.920000000E+00 2.027375804E+02 1.900000000E+02 1.581890151E-06 1.600000000E-04 1.384693607E+00 1.920000000E+00 8.241948590E+01 1.900000000E+02 2.616381694E+00 4.500000000E+01 7.141865971E-03 8.000000000E-03 1.258770737E-01
DE 300 7.200597929E-08 1.600000000E-09 2.467226352E+00 1.920000000E+00 3.027344570E+02 1.900000000E+02 1.380313421E-03 1.600000000E-04 3.621675544E+01 1.920000000E+00 6.955845037E+01 1.900000000E+02 1.850785196E+01 4.500000000E+01 7.314147284E-03 8.000000000E-03 1.363730275E-01
DE 300 2.809092310E-12 1.600000000E-09 1.291415254E+00 1.920000000E+00 1.515135506E+02 1.900000000E+02 7.715207413E-09 1.600000000E-04 4.169968652E+01 1.920000000E+00 6.027762360E+01 1.900000000E+02 2.660917197E+01 4.500000000E+01 9.070109931E-03 8.000000000E-03 1.365387393E-01
DE 300 3.077760603E-09 1.600000000E-09 1.923878601E+00 1.920000000E+00 2.321148833E+02 1.900000000E+02 1.963858678E-05 1.600000000E-04 8.932194894E+00 1.920000000E+00 8.200536246E+01 1.900000000E+02 1.963562129E+00 4.500000000E+01 7.763063189E-03 8.000000000E-03 1.377408932E-01
DE 300 1.211057132E-07 1.600000000E-09 2.572840669E+00 1.920000000E+00 3.428130727E+02 1.900000000E+02 5.826407089E-04 1.600000000E-04 6.546809632E+00 1.920000000E+00 7.771954161E+01 1.900000000E+02 2.526054736E+01 4.500000000E+01 6.938623175E-03 8.000000000E-03 1.942398688E-01
DE 300 5.834118417E-12 1.600000000E-09 1.312629529E+00 1.920000000E+00 1.904566594E+02 1.900000000E+02 6.180840261E-04 1.600000000E-04 1.236871684E+01 1.920000000E+00 9.145951847E+01 1.900000000E+02 1.125847201E+01 4.500000000E+01 8.097964339E-03 8.000000000E-03 1.242875373E-01
DE 300 1.152915653E-06 1.600000000E-09 3.355952357E+00 1.920000000E+00 3.249074034E+02 1.900000000E+02 1.381884985E-03 1.600000000E-04 1.080480115E+01 1.920000000E+00 2.733770068E+02 1.900000000E+02 3.741433169E-01 4.500000000E+01 7.071453806E-03 8.000000000E-03 1.251260937E-01
DE 300 3.439316413E-06 1.600000000E-09 3.849077820E+00 1.920000000E+00 2.331881509E+02 1.900000000E+02 5.847004930E-04 1.600000000E-04 6.610275232E+00 1.920000000E+00 1.285425674E+02 1.900000000E+02 2.427466506E+00 4.500000000E+01 7.410107957E-03 8.000000000E-03 3.601493045E-01
DE 300 2.368002213E-07 1.600000000E-09 2.792981956E+00 1.920000000E+00 3.126975760E+02 1.900000000E+02 1.081664433E-04 1.600000000E-04 7.505627008E-01 1.920000000E+00 1.124146303E+02 1.900000000E+02 6.309771566E+01 4.500000000E+01 7.263239062E-03 8.000000000E-03 1.733439371E-01
DE 300 3.826328997E-09 1.600000000E-09 1.945793060E+00 1.920000000E+00 1.254988482E+02 1.900000000E+02 8.050491916E-10 1.600000000E-04 4.115583015E+01 1.920000000E+00 4.589015407E+01 1.900000000E+02 3.031127283E+01 4.500000000E+01 9.437444750E-03 8.000000000E-03 3.021432744E-01
DE 300 5.648388134E-07 1.600000000E-09 3.092252511E+00 1.920000000E+00 2.690215960E+02 1.900000000E+02 7.119919679E-05 1.600000000E-04 9.768290491E-01 1.920000000E+00 9.433836721E+01 1.900000000E+02 4.811100861E+01 4.500000000E+01 7.178903884E-03 8.000000000E-03 1.427091863E-01
DE 300 9.944596500E-07 1.600000000E-09 3.352434138E+00 1.920000000E+00 2.653273276E+02 1.900000000E+02 2.712419017E-03 1.600000000E-04 1.205550169E+01 1.920000000E+00 3.452156044E+03 1.900000000E+02 8.839131069E+00 4.500000000E+01 7.426870512E-03 8.000000000E-03 2.454426163E-01
DE 300 3.134300819E-07 1.600000000E-09 2.922270103E+00 1.920000000E+00 1.922976494E+02 1.900000000E+02 5.149176286E-05 1.600000000E-04 2.408160228E+00 1.920000000E+00 7.842399910E+01 1.900000000E+02 2.029328902E+01 4.500000000E+01 7.786612251E-03 8.000000000E-03 3.107289921E-01
DE 300 1.295165801E-09 1.600000000E-09 1.797091982E+00 1.920000000E+00 4.249861861E+02 1.900000000E+02 1.637884452E-03 1.600000000E-04 4.510724577E+01 1.920000000E+00 9.791176530E+01 1.900000000E+02 1.390299451E+00 4.500000000E+01 6.845069515E-03 8.000000000E-03 2.549150014E-01
