T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.199554798E+00 1.199009142E+00 5.456560000E-04 1.199505047E+00 1.198862936E+00 6.421110000E-04 4.975100000E-05 1.462060000E-04
290 1.549996187E+01 1.228962498E+00 1.206721529E+00 2.224096900E-02 1.228759401E+00 1.206435425E+00 2.232397600E-02 2.030970000E-04 2.861040000E-04
290 1.600000000E+01 1.253135593E+00 1.219521855E+00 3.361373800E-02 1.252357414E+00 1.219078571E+00 3.327884300E-02 7.781790000E-04 4.432840000E-04
290 1.649996187E+01 1.283400613E+00 1.223827274E+00 5.957333900E-02 1.280433140E+00 1.223165154E+00 5.726798600E-02 2.967473000E-03 6.621200000E-04
290 1.700000000E+01 1.324805795E+00 1.250808896E+00 7.399689900E-02 1.314184200E+00 1.249648086E+00 6.453611400E-02 1.062159500E-02 1.160810000E-03
295 1.500000000E+01 1.189401047E+00 1.066059390E+00 1.233416570E-01 1.189361153E+00 1.065854236E+00 1.235069170E-01 3.989400000E-05 2.051540000E-04
295 1.549996187E+01 1.229249767E+00 1.064570066E+00 1.646797010E-01 1.229069923E+00 1.064177924E+00 1.648919990E-01 1.798440000E-04 3.921420000E-04
295 1.600000000E+01 1.253910144E+00 1.059415787E+00 1.944943570E-01 1.253227706E+00 1.058802148E+00 1.944255580E-01 6.824380000E-04 6.136390000E-04
295 1.649996187E+01 1.283420803E+00 1.056774978E+00 2.266458250E-01 1.280786021E+00 1.055868380E+00 2.249176410E-01 2.634782000E-03 9.065980000E-04
295 1.700000000E+01 1.323792773E+00 1.060992051E+00 2.628007220E-01 1.314076528E+00 1.059580596E+00 2.544959320E-01 9.716245000E-03 1.411455000E-03
300 1.500000000E+01 1.166852054E+00 1.198209001E+00 -3.135694700E-02 1.166826985E+00 1.198090237E+00 -3.126325200E-02 2.506900000E-05 1.187640000E-04
300 1.549996187E+01 1.228940779E+00 1.209186606E+00 1.975417300E-02 1.228777144E+00 1.208942489E+00 1.983465500E-02 1.636350000E-04 2.441170000E-04
300 1.600000000E+01 1.255340794E+00 1.223621288E+00 3.171950600E-02 1.254734169E+00 1.223205082E+00 3.152908700E-02 6.066250000E-04 4.162060000E-04
300 1.649996187E+01 1.284513311E+00 1.229024403E+00 5.548890800E-02 1.282177778E+00 1.228410830E+00 5.376694800E-02 2.335533000E-03 6.135730000E-04
300 1.700000000E+01 1.323765048E+00 1.255312219E+00 6.845282900E-02 1.314977066E+00 1.254217737E+00 6.075932900E-02 8.787982000E-03 1.094482000E-03
305 1.500000000E+01 1.120708885E+00 1.044376546E+00 7.633233900E-02 1.120711857E+00 1.044264656E+00 7.644720100E-02 -2.972000000E-06 1.118900000E-04
305 1.549996187E+01 1.226846307E+00 1.076632281E+00 1.502140260E-01 1.226693446E+00 1.076210446E+00 1.504830000E-01 1.528610000E-04 4.218350000E-04
305 1.600000000E+01 1.257218970E+00 1.074508371E+00 1.827105990E-01 1.256664957E+00 1.073786006E+00 1.828789510E-01 5.540130000E-04 7.223650000E-04
305 1.649996187E+01 1.286540282E+00 1.071704538E+00 2.148357440E-01 1.284453924E+00 1.070601433E+00 2.138524910E-01 2.086358000E-03 1.103105000E-03
305 1.700000000E+01 1.324782611E+00 1.075665080E+00 2.491175310E-01 1.316881412E+00 1.073967856E+00 2.429135560E-01 7.901199000E-03 1.697224000E-03
310 1.500000000E+01 1.036878427E+00 1.188443255E+00 -1.515648280E-01 1.036932513E+00 1.188348114E+00 -1.514156010E-01 -5.408600000E-05 9.514100000E-05
310 1.549996187E+01 1.220484704E+00 1.213222838E+00 7.261866000E-03 1.220341215E+00 1.212986304E+00 7.354911000E-03 1.434890000E-04 2.365340000E-04
310 1.600000000E+01 1.259278290E+00 1.228708244E+00 3.057004600E-02 1.258754128E+00 1.228256272E+00 3.049785600E-02 5.241620000E-04 4.519720000E-04
310 1.649996187E+01 1.288162789E+00 1.235781334E+00 5.238145500E-02 1.286263963E+00 1.235096099E+00 5.116786400E-02 1.898826000E-03 6.852350000E-04
310 1.700000000E+01 1.326822594E+00 1.260588637E+00 6.623395700E-02 1.319703061E+00 1.259410833E+00 6.029222800E-02 7.119533000E-03 1.177804000E-03
