T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.216474277E+00 1.207882277E+00 8.592000000E-03 1.216466946E+00 1.207866472E+00 8.600474000E-03 7.331000000E-06 1.580500000E-05
290 1.524993176E+01 1.231367202E+00 1.214340795E+00 1.702640700E-02 1.231352286E+00 1.214316215E+00 1.703607100E-02 1.491600000E-05 2.458000000E-05
290 1.549996187E+01 1.244367201E+00 1.221054305E+00 2.331289600E-02 1.244337460E+00 1.221016278E+00 2.332118200E-02 2.974100000E-05 3.802700000E-05
290 1.574996808E+01 1.258172417E+00 1.231968254E+00 2.620416300E-02 1.258113766E+00 1.231911009E+00 2.620275700E-02 5.865100000E-05 5.724500000E-05
290 1.600000000E+01 1.273323080E+00 1.241543950E+00 3.177913000E-02 1.273208343E+00 1.241461766E+00 3.174657700E-02 1.147370000E-04 8.218400000E-05
290 1.624993176E+01 1.290255297E+00 1.247541230E+00 4.271406700E-02 1.290032938E+00 1.247423208E+00 4.260973000E-02 2.223590000E-04 1.180220000E-04
290 1.649996187E+01 1.309952818E+00 1.254089909E+00 5.586290900E-02 1.309526713E+00 1.253918100E+00 5.560861300E-02 4.261050000E-04 1.718090000E-04
290 1.674996808E+01 1.332320188E+00 1.266999013E+00 6.532117500E-02 1.331516679E+00 1.266753121E+00 6.476355800E-02 8.035090000E-04 2.458920000E-04
290 1.700000000E+01 1.357101730E+00 1.286984990E+00 7.011674000E-02 1.355620701E+00 1.286641955E+00 6.897874600E-02 1.481029000E-03 3.430350000E-04
295 1.500000000E+01 1.212975880E+00 1.206576426E+00 6.399454000E-03 1.212969715E+00 1.206562401E+00 6.407314000E-03 6.165000000E-06 1.402500000E-05
295 1.524993176E+01 1.229752405E+00 1.213380933E+00 1.637147200E-02 1.229739559E+00 1.213359130E+00 1.638042900E-02 1.284600000E-05 2.180300000E-05
295 1.549996187E+01 1.243657732E+00 1.220491114E+00 2.316661800E-02 1.243631891E+00 1.220456666E+00 2.317522500E-02 2.584100000E-05 3.444800000E-05
295 1.574996808E+01 1.257296558E+00 1.230740327E+00 2.655623100E-02 1.257245098E+00 1.230688881E+00 2.655621700E-02 5.146000000E-05 5.144600000E-05
295 1.600000000E+01 1.272183354E+00 1.240966558E+00 3.121679600E-02 1.272081273E+00 1.240890922E+00 3.119035100E-02 1.020810000E-04 7.563600000E-05
295 1.624993176E+01 1.288563008E+00 1.247114070E+00 4.144893800E-02 1.288361909E+00 1.247005220E+00 4.135668900E-02 2.010990000E-04 1.088500000E-04
295 1.649996187E+01 1.307962659E+00 1.253693595E+00 5.426906400E-02 1.307570111E+00 1.253535017E+00 5.403509400E-02 3.925480000E-04 1.585780000E-04
295 1.674996808E+01 1.330158025E+00 1.266331868E+00 6.382615700E-02 1.329401652E+00 1.266103967E+00 6.329768500E-02 7.563730000E-04 2.279010000E-04
295 1.700000000E+01 1.354750955E+00 1.285863079E+00 6.888787600E-02 1.353325695E+00 1.285544619E+00 6.778107600E-02 1.425260000E-03 3.184600000E-04
