T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.197714508E+00 1.198562851E+00 -8.483430000E-04 1.197612432E+00 1.198257107E+00 -6.446750000E-04 1.020760000E-04 3.057440000E-04
290 1.524993176E+01 1.215788097E+00 1.202485776E+00 1.330232100E-02 1.215577033E+00 1.202055009E+00 1.352202400E-02 2.110640000E-04 4.307670000E-04
290 1.549996187E+01 1.227912805E+00 1.205860592E+00 2.205221300E-02 1.227500023E+00 1.205277579E+00 2.222244400E-02 4.127820000E-04 5.830130000E-04
290 1.574996808E+01 1.239486855E+00 1.212765180E+00 2.672167500E-02 1.238686746E+00 1.212022319E+00 2.666442700E-02 8.001090000E-04 7.428610000E-04
290 1.600000000E+01 1.251726812E+00 1.217737551E+00 3.398926100E-02 1.250179305E+00 1.216872920E+00 3.330638500E-02 1.547507000E-03 8.646310000E-04
290 1.624993176E+01 1.265266607E+00 1.218699273E+00 4.656733400E-02 1.262292107E+00 1.217709182E+00 4.458292500E-02 2.974500000E-03 9.900910000E-04
290 1.649996187E+01 1.281282346E+00 1.219894599E+00 6.138774700E-02 1.275648591E+00 1.218717286E+00 5.693130500E-02 5.633755000E-03 1.177313000E-03
290 1.674996808E+01 1.299990839E+00 1.227771409E+00 7.221943000E-02 1.289613478E+00 1.226326159E+00 6.328731900E-02 1.037736100E-02 1.445250000E-03
290 1.700000000E+01 1.321738153E+00 1.243956808E+00 7.778134500E-02 1.303470444E+00 1.242107624E+00 6.136282000E-02 1.826770900E-02 1.849184000E-03
295 1.500000000E+01 1.186111765E+00 1.198336648E+00 -1.222488300E-02 1.186029913E+00 1.198061859E+00 -1.203194600E-02 8.185200000E-05 2.747890000E-04
295 1.524993176E+01 1.213031124E+00 1.202980318E+00 1.005080600E-02 1.212843818E+00 1.202592404E+00 1.025141400E-02 1.873060000E-04 3.879140000E-04
295 1.549996187E+01 1.228176086E+00 1.207178135E+00 2.099795100E-02 1.227808536E+00 1.206635745E+00 2.117279100E-02 3.675500000E-04 5.423900000E-04
295 1.574996808E+01 1.240336428E+00 1.213756184E+00 2.658024400E-02 1.239630281E+00 1.213072550E+00 2.655773100E-02 7.061470000E-04 6.836340000E-04
295 1.600000000E+01 1.252644290E+00 1.219820412E+00 3.282387800E-02 1.251283830E+00 1.218984711E+00 3.229911900E-02 1.360460000E-03 8.357010000E-04
295 1.624993176E+01 1.265797841E+00 1.221297874E+00 4.449996700E-02 1.263179010E+00 1.220324839E+00 4.285417100E-02 2.618831000E-03 9.730350000E-04
295 1.649996187E+01 1.281519254E+00 1.222861071E+00 5.865818300E-02 1.276523917E+00 1.221694228E+00 5.482968900E-02 4.995337000E-03 1.166843000E-03
295 1.674996808E+01 1.299839180E+00 1.230633346E+00 6.920583400E-02 1.290529402E+00 1.229197161E+00 6.133224100E-02 9.309778000E-03 1.436185000E-03
295 1.700000000E+01 1.320961609E+00 1.246452078E+00 7.450953100E-02 1.304372878E+00 1.244621640E+00 5.975123800E-02 1.658873100E-02 1.830438000E-03
300 1.500000000E+01 1.160475375E+00 1.197808325E+00 -3.733295000E-02 1.160425119E+00 1.197559114E+00 -3.713399500E-02 5.025600000E-05 2.492110000E-04
300 1.524993176E+01 1.206865157E+00 1.204183879E+00 2.681278000E-03 1.206698312E+00 1.203821830E+00 2.876482000E-03 1.668450000E-04 3.620490000E-04
300 1.549996187E+01 1.227662828E+00 1.208543565E+00 1.911926300E-02 1.227325645E+00 1.208039916E+00 1.928572900E-02 3.371830000E-04 5.036490000E-04
300 1.574996808E+01 1.241526922E+00 1.215781547E+00 2.574537500E-02 1.240886454E+00 1.215119113E+00 2.576734100E-02 6.404680000E-04 6.624340000E-04
300 1.600000000E+01 1.254175554E+00 1.222229592E+00 3.194596200E-02 1.252959023E+00 1.221402030E+00 3.155699300E-02 1.216531000E-03 8.275620000E-04
300 1.624993176E+01 1.267280579E+00 1.224313274E+00 4.296730500E-02 1.264954884E+00 1.223326904E+00 4.162798000E-02 2.325695000E-03 9.863700000E-04
300 1.649996187E+01 1.282808703E+00 1.225703335E+00 5.710536800E-02 1.278370440E+00 1.224535282E+00 5.383515800E-02 4.438263000E-03 1.168053000E-03
300 1.674996808E+01 1.300730262E+00 1.233404455E+00 6.732580700E-02 1.292410180E+00 1.231952411E+00 6.045776900E-02 8.320082000E-03 1.452044000E-03
