T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.197148966E+00 1.198437879E+00 -1.288913000E-03 1.197001329E+00 1.197994315E+00 -9.929860000E-04 1.476370000E-04 4.435640000E-04
290 1.549996187E+01 1.227609354E+00 1.205620919E+00 2.198843500E-02 1.227016063E+00 1.204782769E+00 2.223329400E-02 5.932910000E-04 8.381500000E-04
290 1.600000000E+01 1.251320789E+00 1.217212720E+00 3.410806900E-02 1.249130763E+00 1.215990284E+00 3.314047900E-02 2.190026000E-03 1.222436000E-03
290 1.649996187E+01 1.280663423E+00 1.218607606E+00 6.205581700E-02 1.272973495E+00 1.216994478E+00 5.597901700E-02 7.689928000E-03 1.613128000E-03
290 1.700000000E+01 1.320821741E+00 1.241254966E+00 7.956677500E-02 1.297571476E+00 1.238831739E+00 5.873973700E-02 2.325026500E-02 2.423227000E-03
295 1.500000000E+01 1.185081014E+00 1.065153112E+00 1.199279020E-01 1.184962521E+00 1.064520154E+00 1.204423670E-01 1.184930000E-04 6.329580000E-04
295 1.549996187E+01 1.227860842E+00 1.063434458E+00 1.644263840E-01 1.227331347E+00 1.062235283E+00 1.650960640E-01 5.294950000E-04 1.199175000E-03
295 1.600000000E+01 1.252279157E+00 1.056669207E+00 1.956099500E-01 1.250351000E+00 1.054868382E+00 1.954826180E-01 1.928157000E-03 1.800825000E-03
295 1.649996187E+01 1.280965040E+00 1.049891004E+00 2.310740360E-01 1.274146021E+00 1.047483720E+00 2.266623010E-01 6.819019000E-03 2.407284000E-03
295 1.700000000E+01 1.320119665E+00 1.048148221E+00 2.719714440E-01 1.299064139E+00 1.044837150E+00 2.542269890E-01 2.105552600E-02 3.311071000E-03
300 1.500000000E+01 1.158464271E+00 1.197695063E+00 -3.923079200E-02 1.158391816E+00 1.197332978E+00 -3.894116200E-02 7.245500000E-05 3.620850000E-04
300 1.549996187E+01 1.227278331E+00 1.208361495E+00 1.891683600E-02 1.226791062E+00 1.207635099E+00 1.915596300E-02 4.872690000E-04 7.263960000E-04
300 1.600000000E+01 1.253838052E+00 1.221823060E+00 3.201499200E-02 1.252108787E+00 1.220642635E+00 3.146615200E-02 1.729265000E-03 1.180425000E-03
300 1.649996187E+01 1.282312412E+00 1.224600816E+00 5.771159600E-02 1.276241745E+00 1.222955926E+00 5.328581900E-02 6.070667000E-03 1.644890000E-03
300 1.700000000E+01 1.320421659E+00 1.246673699E+00 7.374796000E-02 1.301450518E+00 1.244048689E+00 5.740182900E-02 1.897114100E-02 2.625010000E-03
305 1.500000000E+01 1.104849456E+00 1.041290275E+00 6.355918100E-02 1.104866568E+00 1.040968016E+00 6.389855200E-02 -1.711200000E-05 3.222590000E-04
305 1.549996187E+01 1.224457831E+00 1.075267493E+00 1.491903380E-01 1.223996601E+00 1.073975108E+00 1.500214930E-01 4.612300000E-04 1.292385000E-03
305 1.600000000E+01 1.255759265E+00 1.071663623E+00 1.840956420E-01 1.254157633E+00 1.069510482E+00 1.846471510E-01 1.601632000E-03 2.153141000E-03
305 1.649996187E+01 1.284549948E+00 1.064356190E+00 2.201937580E-01 1.279064266E+00 1.061312277E+00 2.177519890E-01 5.485682000E-03 3.043913000E-03
305 1.700000000E+01 1.321761171E+00 1.061190017E+00 2.605711540E-01 1.304611440E+00 1.056986185E+00 2.476252550E-01 1.714973100E-02 4.203832000E-03
310 1.500000000E+01 1.017024155E+00 1.187212119E+00 -1.701879640E-01 1.016873905E+00 1.186920678E+00 -1.700467730E-01 1.502500000E-04 2.914410000E-04
310 1.549996187E+01 1.216512727E+00 1.212515325E+00 3.997402000E-03 1.216074585E+00 1.211798282E+00 4.276303000E-03 4.381420000E-04 7.170430000E-04
310 1.600000000E+01 1.257734486E+00 1.227129522E+00 3.060496400E-02 1.256191346E+00 1.225782381E+00 3.040896500E-02 1.543140000E-03 1.347141000E-03
310 1.649996187E+01 1.286322249E+00 1.231480000E+00 5.484224900E-02 1.281232285E+00 1.229459419E+00 5.177286600E-02 5.089964000E-03 2.020581000E-03
310 1.700000000E+01 1.324092662E+00 1.251248329E+00 7.284433300E-02 1.308370662E+00 1.247710236E+00 6.066042600E-02 1.572200000E-02 3.538093000E-03
315 1.500000000E+01 1.017272198E+00 1.003614147E+00 1.365805100E-02 1.017114895E+00 1.003558998E+00 1.355589700E-02 1.573030000E-04 5.514900000E-05
315 1.549996187E+01 1.198613889E+00 1.078024455E+00 1.205894340E-01 1.198222261E+00 1.076840787E+00 1.213814740E-01 3.916280000E-04 1.183668000E-03
315 1.600000000E+01 1.258673721E+00 1.088023161E+00 1.706505600E-01 1.257122730E+00 1.085519719E+00 1.716030110E-01 1.550991000E-03 2.503442000E-03
315 1.649996187E+01 1.289394668E+00 1.079784294E+00 2.096103740E-01 1.284494657E+00 1.076085082E+00 2.084095750E-01 4.900011000E-03 3.699212000E-03
315 1.700000000E+01 1.327200594E+00 1.076886049E+00 2.503145450E-01 1.312416421E+00 1.071496007E+00 2.409204140E-01 1.478417300E-02 5.390042000E-03
320 1.500000000E+01 1.019663094E+00 1.114058620E+00 -9.439552600E-02 1.019471846E+00 1.113989053E+00 -9.451720700E-02 1.912480000E-04 6.956700000E-05
320 1.549996187E+01 1.162873935E+00 1.214144077E+00 -5.127014200E-02 1.162602545E+00 1.213358304E+00 -5.075575900E-02 2.713900000E-04 7.857730000E-04
320 1.600000000E+01 1.257774859E+00 1.231742391E+00 2.603246800E-02 1.256161766E+00 1.230069999E+00 2.609176700E-02 1.613093000E-03 1.672392000E-03
320 1.649996187E+01 1.292539095E+00 1.236351121E+00 5.618797400E-02 1.287612282E+00 1.233639242E+00 5.397304000E-02 4.926813000E-03 2.711879000E-03
320 1.700000000E+01 1.330912910E+00 1.253317364E+00 7.759554600E-02 1.316502906E+00 1.248367467E+00 6.813543900E-02 1.441000400E-02 4.949897000E-03
325 1.500000000E+01 1.024849650E+00 1.006387526E+00 1.846212400E-02 1.024582307E+00 1.006279331E+00 1.830297600E-02 2.673430000E-04 1.081950000E-04
325 1.549996187E+01 1.098771084E+00 1.043447897E+00 5.532318700E-02 1.098764056E+00 1.042973109E+00 5.579094700E-02 7.028000000E-06 4.747880000E-04
325 1.600000000E+01 1.253538712E+00 1.100999834E+00 1.525388780E-01 1.251835752E+00 1.098321524E+00 1.535142280E-01 1.702960000E-03 2.678310000E-03
325 1.649996187E+01 1.295276865E+00 1.098064972E+00 1.972118930E-01 1.290113224E+00 1.093540585E+00 1.965726390E-01 5.163641000E-03 4.524387000E-03
325 1.700000000E+01 1.334862468E+00 1.093239778E+00 2.416226900E-01 1.320220144E+00 1.086606712E+00 2.336134320E-01 1.464232400E-02 6.633066000E-03
330 1.500000000E+01 1.033746829E+00 1.016594344E+00 1.715248500E-02 1.033333650E+00 1.016300683E+00 1.703296700E-02 4.131790000E-04 2.936610000E-04
330 1.549996187E+01 1.011821573E+00 1.200920354E+00 -1.890987810E-01 1.011534875E+00 1.200068763E+00 -1.885338880E-01 2.866980000E-04 8.515910000E-04
330 1.600000000E+01 1.243148879E+00 1.234949436E+00 8.199443000E-03 1.241377723E+00 1.232908758E+00 8.468965000E-03 1.771156000E-03 2.040678000E-03
330 1.649996187E+01 1.297303112E+00 1.238648522E+00 5.865459000E-02 1.291700794E+00 1.234869652E+00 5.683114200E-02 5.602318000E-03 3.778870000E-03
330 1.700000000E+01 1.338842966E+00 1.252201546E+00 8.664142000E-02 1.323334615E+00 1.245403917E+00 7.793069800E-02 1.550835100E-02 6.797629000E-03
335 1.500000000E+01 1.047325186E+00 1.014250767E+00 3.307441900E-02 1.046654309E+00 1.013989326E+00 3.266498300E-02 6.708770000E-04 2.614410000E-04
335 1.549996187E+01 1.012059603E+00 1.004315533E+00 7.744070000E-03 1.011762628E+00 1.004180321E+00 7.582307000E-03 2.969750000E-04 1.352120000E-04
335 1.600000000E+01 1.222315472E+00 1.102285802E+00 1.200296700E-01 1.220593071E+00 1.099821429E+00 1.207716420E-01 1.722401000E-03 2.464373000E-03
335 1.649996187E+01 1.297935344E+00 1.115107522E+00 1.828278220E-01 1.291718284E+00 1.109840942E+00 1.818773420E-01 6.217060000E-03 5.266580000E-03
335 1.700000000E+01 1.342877103E+00 1.110647647E+00 2.322294560E-01 1.325853819E+00 1.102497639E+00 2.233561800E-01 1.702328400E-02 8.150008000E-03
340 1.500000000E+01 1.066342161E+00 1.025668381E+00 4.067378000E-02 1.065236405E+00 1.025190985E+00 4.004542000E-02 1.105756000E-03 4.773960000E-04
340 1.549996187E+01 1.013498350E+00 1.121431432E+00 -1.079330820E-01 1.013152735E+00 1.121031739E+00 -1.078790040E-01 3.456150000E-04 3.996930000E-04
340 1.600000000E+01 1.184655442E+00 1.233028267E+00 -4.837282500E-02 1.183249066E+00 1.230368418E+00 -4.711935200E-02 1.406376000E-03 2.659849000E-03
340 1.649996187E+01 1.296208017E+00 1.238612415E+00 5.759560200E-02 1.289256206E+00 1.233362757E+00 5.589344900E-02 6.951811000E-03 5.249658000E-03
340 1.700000000E+01 1.346396539E+00 1.245570735E+00 1.008258040E-01 1.327215031E+00 1.236246401E+00 9.096863000E-02 1.918150800E-02 9.324334000E-03
