T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.196465668E+00 1.198293763E+00 -1.828095000E-03 1.196154241E+00 1.197361947E+00 -1.207706000E-03 3.114270000E-04 9.318160000E-04
290 1.524993176E+01 1.215060725E+00 1.202120516E+00 1.294020900E-02 1.214422567E+00 1.200824098E+00 1.359846900E-02 6.381580000E-04 1.296418000E-03
290 1.549996187E+01 1.227253767E+00 1.205342917E+00 2.191085000E-02 1.226025569E+00 1.203616665E+00 2.240890400E-02 1.228198000E-03 1.726252000E-03
290 1.574996808E+01 1.238751337E+00 1.212012269E+00 2.673906800E-02 1.236429423E+00 1.209856758E+00 2.657266500E-02 2.321914000E-03 2.155511000E-03
290 1.600000000E+01 1.250845935E+00 1.216592430E+00 3.425350500E-02 1.246525359E+00 1.214144584E+00 3.238077500E-02 4.320576000E-03 2.447846000E-03
290 1.624993176E+01 1.264182612E+00 1.216890396E+00 4.729221600E-02 1.256349417E+00 1.214174599E+00 4.217481800E-02 7.833195000E-03 2.715797000E-03
290 1.649996187E+01 1.279934654E+00 1.216986885E+00 6.294776900E-02 1.266297712E+00 1.213889186E+00 5.240852600E-02 1.363694200E-02 3.097699000E-03
290 1.674996808E+01 1.298321918E+00 1.223174539E+00 7.514737900E-02 1.275842016E+00 1.219555213E+00 5.628680300E-02 2.247990200E-02 3.619326000E-03
290 1.700000000E+01 1.319730425E+00 1.237289783E+00 8.244064200E-02 1.284928996E+00 1.232886566E+00 5.204243000E-02 3.480142900E-02 4.403217000E-03
295 1.500000000E+01 1.183824391E+00 1.198095677E+00 -1.427128600E-02 1.183573755E+00 1.197256741E+00 -1.368298600E-02 2.506360000E-04 8.389360000E-04
295 1.524993176E+01 1.212039765E+00 1.202663076E+00 9.376689000E-03 1.211469668E+00 1.201492522E+00 9.977146000E-03 5.700970000E-04 1.170554000E-03
295 1.549996187E+01 1.227488411E+00 1.206733455E+00 2.075495600E-02 1.226387352E+00 1.205122146E+00 2.126520600E-02 1.101059000E-03 1.611309000E-03
295 1.574996808E+01 1.239651839E+00 1.213098702E+00 2.655313700E-02 1.237589380E+00 1.211102989E+00 2.648639100E-02 2.062459000E-03 1.995713000E-03
295 1.600000000E+01 1.251851897E+00 1.218825356E+00 3.302654100E-02 1.248031937E+00 1.216435448E+00 3.159648900E-02 3.819960000E-03 2.389908000E-03
295 1.624993176E+01 1.264830610E+00 1.219703518E+00 4.512709200E-02 1.257904629E+00 1.216983285E+00 4.092134400E-02 6.925981000E-03 2.720233000E-03
295 1.649996187E+01 1.280313251E+00 1.220248547E+00 6.006470400E-02 1.268196115E+00 1.217074898E+00 5.112121700E-02 1.211713600E-02 3.173649000E-03
295 1.674996808E+01 1.298330459E+00 1.226391740E+00 7.193871900E-02 1.278182081E+00 1.222598983E+00 5.558309800E-02 2.014837800E-02 3.792757000E-03
295 1.700000000E+01 1.319119337E+00 1.240117413E+00 7.900192400E-02 1.287651675E+00 1.235423254E+00 5.222842100E-02 3.146766200E-02 4.694159000E-03
300 1.500000000E+01 1.156006256E+00 1.197563852E+00 -4.155759600E-02 1.155853128E+00 1.196800850E+00 -4.094772200E-02 1.531280000E-04 7.630020000E-04
300 1.524993176E+01 1.205224096E+00 1.203901825E+00 1.322271000E-03 1.204712231E+00 1.202804935E+00 1.907296000E-03 5.118650000E-04 1.096890000E-03
300 1.549996187E+01 1.226818423E+00 1.208150411E+00 1.866801200E-02 1.225798862E+00 1.206645389E+00 1.915347300E-02 1.019561000E-03 1.505022000E-03
300 1.574996808E+01 1.240840157E+00 1.215202888E+00 2.563726900E-02 1.238950659E+00 1.213253632E+00 2.569702700E-02 1.889498000E-03 1.949256000E-03
300 1.600000000E+01 1.253442233E+00 1.221342786E+00 3.209944700E-02 1.249990654E+00 1.218945613E+00 3.104504100E-02 3.451579000E-03 2.397173000E-03
300 1.624993176E+01 1.266408796E+00 1.222861871E+00 4.354692500E-02 1.260194430E+00 1.220044189E+00 4.015024100E-02 6.214366000E-03 2.817682000E-03
300 1.649996187E+01 1.281729003E+00 1.223200560E+00 5.852844300E-02 1.270860406E+00 1.219900441E+00 5.095996500E-02 1.086859700E-02 3.300119000E-03
300 1.674996808E+01 1.299375518E+00 1.229222043E+00 7.015347500E-02 1.281225743E+00 1.225159894E+00 5.606584900E-02 1.814977500E-02 4.062149000E-03
300 1.700000000E+01 1.319515448E+00 1.242896314E+00 7.661913400E-02 1.290983313E+00 1.237649077E+00 5.333423600E-02 2.853213500E-02 5.247237000E-03
305 1.500000000E+01 1.100238235E+00 1.194980348E+00 -9.474211300E-02 1.100276537E+00 1.194288035E+00 -9.401149800E-02 -3.830200000E-05 6.923130000E-04
305 1.524993176E+01 1.189329795E+00 1.205036377E+00 -1.570658200E-02 1.188895460E+00 1.203982086E+00 -1.508662600E-02 4.343350000E-04 1.054291000E-03
305 1.549996187E+01 1.223775119E+00 1.210266013E+00 1.350910600E-02 1.222803179E+00 1.208787146E+00 1.401603300E-02 9.719400000E-04 1.478867000E-03
305 1.574996808E+01 1.241614924E+00 1.217563877E+00 2.405104700E-02 1.239815669E+00 1.215603164E+00 2.421250500E-02 1.799255000E-03 1.960713000E-03
305 1.600000000E+01 1.255370219E+00 1.223673306E+00 3.169691300E-02 1.252139482E+00 1.221243323E+00 3.089615900E-02 3.230737000E-03 2.429983000E-03
305 1.624993176E+01 1.268741924E+00 1.225712239E+00 4.302968500E-02 1.263012461E+00 1.222755060E+00 4.025740100E-02 5.729463000E-03 2.957179000E-03
305 1.649996187E+01 1.284021636E+00 1.226745546E+00 5.727609000E-02 1.274063488E+00 1.223078165E+00 5.098532300E-02 9.958148000E-03 3.667381000E-03
305 1.674996808E+01 1.301303823E+00 1.232357061E+00 6.894676200E-02 1.284692562E+00 1.227726690E+00 5.696587200E-02 1.661126100E-02 4.630371000E-03
305 1.700000000E+01 1.320944847E+00 1.244875857E+00 7.606899000E-02 1.294721979E+00 1.238640329E+00 5.608165000E-02 2.622286800E-02 6.235528000E-03
310 1.500000000E+01 1.016951317E+00 1.186885517E+00 -1.699342000E-01 1.016635321E+00 1.186267836E+00 -1.696325150E-01 3.159960000E-04 6.176810000E-04
310 1.524993176E+01 1.155918586E+00 1.205225878E+00 -4.930729200E-02 1.155640181E+00 1.204186317E+00 -4.854613600E-02 2.784050000E-04 1.039561000E-03
310 1.549996187E+01 1.215350554E+00 1.212333245E+00 3.017309000E-03 1.214420664E+00 1.210832730E+00 3.587934000E-03 9.298900000E-04 1.500515000E-03
310 1.574996808E+01 1.240974266E+00 1.220042707E+00 2.093155900E-02 1.239193179E+00 1.218004106E+00 2.118907300E-02 1.781087000E-03 2.038601000E-03
310 1.600000000E+01 1.257314890E+00 1.226678294E+00 3.063659600E-02 1.254162398E+00 1.223966497E+00 3.019590100E-02 3.152492000E-03 2.711797000E-03
310 1.624993176E+01 1.271349378E+00 1.228989761E+00 4.235961700E-02 1.265856872E+00 1.225697529E+00 4.015934300E-02 5.492506000E-03 3.292232000E-03
310 1.649996187E+01 1.285831390E+00 1.230101394E+00 5.572999600E-02 1.276405285E+00 1.225901014E+00 5.050427100E-02 9.426105000E-03 4.200380000E-03
310 1.674996808E+01 1.303927279E+00 1.235096339E+00 6.883094000E-02 1.288291034E+00 1.229675705E+00 5.861532900E-02 1.563624500E-02 5.420634000E-03
310 1.700000000E+01 1.323355857E+00 1.246911733E+00 7.644412400E-02 1.298640957E+00 1.239379006E+00 5.926195100E-02 2.471490000E-02 7.532727000E-03
315 1.500000000E+01 1.017316287E+00 1.164641477E+00 -1.473251900E-01 1.016982991E+00 1.164166206E+00 -1.471832150E-01 3.332960000E-04 4.752710000E-04
315 1.524993176E+01 1.091559582E+00 1.202241575E+00 -1.106819930E-01 1.091611847E+00 1.201212861E+00 -1.096010140E-01 -5.226500000E-05 1.028714000E-03
315 1.549996187E+01 1.196511258E+00 1.213649561E+00 -1.713830300E-02 1.195674755E+00 1.212096026E+00 -1.642127100E-02 8.365030000E-04 1.553535000E-03
315 1.574996808E+01 1.237139829E+00 1.222041663E+00 1.509816600E-02 1.235332113E+00 1.219882209E+00 1.544990400E-02 1.807716000E-03 2.159454000E-03
315 1.600000000E+01 1.258163566E+00 1.229362245E+00 2.880132100E-02 1.254953756E+00 1.226292617E+00 2.866113900E-02 3.209810000E-03 3.069628000E-03
315 1.624993176E+01 1.273951025E+00 1.232060020E+00 4.189100500E-02 1.268443085E+00 1.228297611E+00 4.014547400E-02 5.507940000E-03 3.762409000E-03
315 1.649996187E+01 1.288919404E+00 1.232361489E+00 5.655791500E-02 1.279618734E+00 1.227516292E+00 5.210244200E-02 9.300670000E-03 4.845197000E-03
315 1.674996808E+01 1.307181003E+00 1.236723643E+00 7.045736000E-02 1.291879738E+00 1.230191414E+00 6.168832400E-02 1.530126500E-02 6.532229000E-03
315 1.700000000E+01 1.326527484E+00 1.248320994E+00 7.820649000E-02 1.302381769E+00 1.239241476E+00 6.314029300E-02 2.414571500E-02 9.079518000E-03
320 1.500000000E+01 1.019857435E+00 1.112491013E+00 -9.263357800E-02 1.019449087E+00 1.112342794E+00 -9.289370700E-02 4.083480000E-04 1.482190000E-04
320 1.524993176E+01 1.014055802E+00 1.192786659E+00 -1.787308570E-01 1.013623852E+00 1.191788159E+00 -1.781643070E-01 4.319500000E-04 9.985000000E-04
320 1.549996187E+01 1.159091733E+00 1.213906318E+00 -5.481458500E-02 1.158508155E+00 1.212245174E+00 -5.373701900E-02 5.835780000E-04 1.661144000E-03
320 1.574996808E+01 1.227246552E+00 1.224066288E+00 3.180264000E-03 1.225424656E+00 1.221683262E+00 3.741394000E-03 1.821896000E-03 2.383026000E-03
320 1.600000000E+01 1.257070910E+00 1.231298564E+00 2.577234600E-02 1.253693742E+00 1.227859493E+00 2.583424900E-02 3.377168000E-03 3.439071000E-03
320 1.624993176E+01 1.275950379E+00 1.234092715E+00 4.185766400E-02 1.270189829E+00 1.229772208E+00 4.041762100E-02 5.760550000E-03 4.320507000E-03
320 1.649996187E+01 1.292051327E+00 1.234780639E+00 5.727068800E-02 1.282453872E+00 1.229032607E+00 5.342126500E-02 9.597455000E-03 5.748032000E-03
320 1.674996808E+01 1.310801057E+00 1.238441776E+00 7.235928100E-02 1.295158741E+00 1.230464010E+00 6.469473100E-02 1.564231600E-02 7.977766000E-03
320 1.700000000E+01 1.330282553E+00 1.247930038E+00 8.235251500E-02 1.305673144E+00 1.237077038E+00 6.859610600E-02 2.460940900E-02 1.085300000E-02
325 1.500000000E+01 1.025237628E+00 1.015823840E+00 9.413788000E-03 1.024663815E+00 1.015235913E+00 9.427902000E-03 5.738130000E-04 5.879270000E-04
325 1.524993176E+01 1.014488723E+00 1.167571444E+00 -1.530827210E-01 1.014033324E+00 1.166648265E+00 -1.526149410E-01 4.553990000E-04 9.231790000E-04
325 1.549996187E+01 1.092436210E+00 1.210879509E+00 -1.184432990E-01 1.092414445E+00 1.209105461E+00 -1.166910160E-01 2.176500000E-05 1.774048000E-03
325 1.574996808E+01 1.206173813E+00 1.225203465E+00 -1.902965200E-02 1.204454810E+00 1.222530345E+00 -1.807553500E-02 1.719003000E-03 2.673120000E-03
325 1.600000000E+01 1.252463193E+00 1.233192719E+00 1.927047400E-02 1.248864581E+00 1.229462704E+00 1.940187700E-02 3.598612000E-03 3.730015000E-03
325 1.624993176E+01 1.276666800E+00 1.236148456E+00 4.051834400E-02 1.270441146E+00 1.231071832E+00 3.936931400E-02 6.225654000E-03 5.076624000E-03
325 1.649996187E+01 1.294740332E+00 1.236615045E+00 5.812528700E-02 1.284440582E+00 1.229776419E+00 5.466416300E-02 1.029975000E-02 6.838626000E-03
325 1.674996808E+01 1.314442855E+00 1.239332794E+00 7.511006100E-02 1.297762091E+00 1.229945963E+00 6.781612800E-02 1.668076400E-02 9.386831000E-03
