T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.196269887E+00 1.198253780E+00 -1.983893000E-03 1.195817079E+00 1.196909161E+00 -1.092082000E-03 4.528080000E-04 1.344619000E-03
290 1.524993176E+01 1.214949110E+00 1.202066121E+00 1.288298900E-02 1.214026345E+00 1.200206458E+00 1.381988700E-02 9.227650000E-04 1.859663000E-03
290 1.549996187E+01 1.227154011E+00 1.205265485E+00 2.188852600E-02 1.225394317E+00 1.202806585E+00 2.258773200E-02 1.759694000E-03 2.458900000E-03
290 1.574996808E+01 1.238640390E+00 1.211898815E+00 2.674157500E-02 1.235361738E+00 1.208851540E+00 2.651019800E-02 3.278652000E-03 3.047275000E-03
290 1.600000000E+01 1.250712920E+00 1.216417374E+00 3.429554600E-02 1.244745071E+00 1.212980049E+00 3.176502200E-02 5.967849000E-03 3.437325000E-03
290 1.624993176E+01 1.264018410E+00 1.216606201E+00 4.741220900E-02 1.253531132E+00 1.212817650E+00 4.071348200E-02 1.048727800E-02 3.788551000E-03
290 1.649996187E+01 1.279729546E+00 1.216507108E+00 6.322243800E-02 1.262192137E+00 1.212217895E+00 4.997424200E-02 1.753740900E-02 4.289213000E-03
290 1.674996808E+01 1.298066361E+00 1.222349955E+00 7.571640600E-02 1.270442689E+00 1.217373178E+00 5.306951100E-02 2.762367200E-02 4.976777000E-03
290 1.700000000E+01 1.319420837E+00 1.235945154E+00 8.347568300E-02 1.278500387E+00 1.229923321E+00 4.857706600E-02 4.092045000E-02 6.021833000E-03
295 1.500000000E+01 1.183462186E+00 1.198059840E+00 -1.459765400E-02 1.183097020E+00 1.196848285E+00 -1.375126500E-02 3.651660000E-04 1.211555000E-03
295 1.524993176E+01 1.211885193E+00 1.202615849E+00 9.269344000E-03 1.211058803E+00 1.200934750E+00 1.012405300E-02 8.263900000E-04 1.681099000E-03
295 1.549996187E+01 1.227383332E+00 1.206666995E+00 2.071633700E-02 1.225801276E+00 1.204369280E+00 2.143199600E-02 1.582056000E-03 2.297715000E-03
295 1.574996808E+01 1.239548240E+00 1.212999668E+00 2.654857200E-02 1.236626671E+00 1.210171752E+00 2.645491900E-02 2.921569000E-03 2.827916000E-03
295 1.600000000E+01 1.251732172E+00 1.218673358E+00 3.305881400E-02 1.246438307E+00 1.215307602E+00 3.113070500E-02 5.293865000E-03 3.365756000E-03
295 1.624993176E+01 1.264684187E+00 1.219453029E+00 4.523115800E-02 1.255382197E+00 1.215638288E+00 3.974390900E-02 9.301990000E-03 3.814741000E-03
295 1.649996187E+01 1.280129970E+00 1.219816602E+00 6.031336800E-02 1.264502140E+00 1.215383155E+00 4.911898500E-02 1.562783000E-02 4.433447000E-03
295 1.674996808E+01 1.298099924E+00 1.225625903E+00 7.247402100E-02 1.273274194E+00 1.220337294E+00 5.293690000E-02 2.482573000E-02 5.288609000E-03
295 1.700000000E+01 1.318836033E+00 1.238821449E+00 8.001458400E-02 1.281723257E+00 1.232267772E+00 4.945548500E-02 3.711277600E-02 6.553677000E-03
300 1.500000000E+01 1.155296687E+00 1.197527338E+00 -4.223065100E-02 1.155072952E+00 1.196423903E+00 -4.135095100E-02 2.237350000E-04 1.103435000E-03
300 1.524993176E+01 1.204964860E+00 1.203859808E+00 1.105052000E-03 1.204220614E+00 1.202281855E+00 1.938759000E-03 7.442460000E-04 1.577953000E-03
300 1.549996187E+01 1.226687532E+00 1.208091647E+00 1.859588500E-02 1.225217111E+00 1.205940110E+00 1.927700100E-02 1.470421000E-03 2.151537000E-03
300 1.574996808E+01 1.240735471E+00 1.215115740E+00 2.561973100E-02 1.238046587E+00 1.212345944E+00 2.570064300E-02 2.688884000E-03 2.769796000E-03
300 1.600000000E+01 1.253331143E+00 1.221207295E+00 3.212384800E-02 1.248521723E+00 1.217817261E+00 3.070446200E-02 4.809420000E-03 3.390034000E-03
300 1.624993176E+01 1.266276739E+00 1.222633563E+00 4.364317600E-02 1.257879286E+00 1.218657114E+00 3.922217200E-02 8.397453000E-03 3.976449000E-03
300 1.649996187E+01 1.281565000E+00 1.222783536E+00 5.878146400E-02 1.267453218E+00 1.218122992E+00 4.933022600E-02 1.411178200E-02 4.660544000E-03
300 1.674996808E+01 1.299168807E+00 1.228455998E+00 7.071280900E-02 1.276638991E+00 1.222706832E+00 5.393215900E-02 2.252981600E-02 5.749166000E-03
300 1.700000000E+01 1.319259138E+00 1.241591641E+00 7.766749700E-02 1.285318099E+00 1.234136003E+00 5.118209600E-02 3.394103900E-02 7.455638000E-03
305 1.500000000E+01 1.098910593E+00 1.194931058E+00 -9.602046500E-02 1.098965672E+00 1.193927759E+00 -9.496208700E-02 -5.507900000E-05 1.003299000E-03
305 1.524993176E+01 1.188847531E+00 1.204995913E+00 -1.614838200E-02 1.188213746E+00 1.203475702E+00 -1.526195600E-02 6.337850000E-04 1.520211000E-03
305 1.549996187E+01 1.223579138E+00 1.210212877E+00 1.336626100E-02 1.222171458E+00 1.208092633E+00 1.407882500E-02 1.407680000E-03 2.120244000E-03
305 1.574996808E+01 1.241494889E+00 1.217484957E+00 2.400993200E-02 1.238919994E+00 1.214688534E+00 2.423146000E-02 2.574895000E-03 2.796423000E-03
305 1.600000000E+01 1.255260652E+00 1.223545441E+00 3.171521100E-02 1.250725894E+00 1.220088301E+00 3.063759300E-02 4.534758000E-03 3.457140000E-03
305 1.624993176E+01 1.268619416E+00 1.225489682E+00 4.312973400E-02 1.260806043E+00 1.221283267E+00 3.952277600E-02 7.813373000E-03 4.206415000E-03
305 1.649996187E+01 1.283873057E+00 1.226338220E+00 5.753483700E-02 1.270801586E+00 1.221115600E+00 4.968598600E-02 1.307147100E-02 5.222620000E-03
305 1.674996808E+01 1.301118168E+00 1.231583953E+00 6.953421500E-02 1.280231640E+00 1.224962366E+00 5.526927400E-02 2.088652800E-02 6.621587000E-03
305 1.700000000E+01 1.320714158E+00 1.243459469E+00 7.725468900E-02 1.289048240E+00 1.234454580E+00 5.459366000E-02 3.166591800E-02 9.004889000E-03
310 1.500000000E+01 1.016932340E+00 1.186793724E+00 -1.698613840E-01 1.016474453E+00 1.185896366E+00 -1.694219130E-01 4.578870000E-04 8.973580000E-04
310 1.524993176E+01 1.155010258E+00 1.205179570E+00 -5.016931200E-02 1.154601633E+00 1.203676461E+00 -4.907482800E-02 4.086250000E-04 1.503109000E-03
310 1.549996187E+01 1.215014941E+00 1.212282469E+00 2.732472000E-03 1.213662326E+00 1.210123911E+00 3.538415000E-03 1.352615000E-03 2.158558000E-03
310 1.574996808E+01 1.240813258E+00 1.219968549E+00 2.084470900E-02 1.238249218E+00 1.217048894E+00 2.120032400E-02 2.564040000E-03 2.919655000E-03
310 1.600000000E+01 1.257196064E+00 1.226553644E+00 3.064242000E-02 1.252733568E+00 1.222683685E+00 3.004988300E-02 4.462496000E-03 3.869959000E-03
310 1.624993176E+01 1.271229920E+00 1.228770968E+00 4.245895200E-02 1.263653982E+00 1.224060427E+00 3.959355500E-02 7.575938000E-03 4.710541000E-03
310 1.649996187E+01 1.285693153E+00 1.229690088E+00 5.600306500E-02 1.273139472E+00 1.223668629E+00 4.947084300E-02 1.255368100E-02 6.021459000E-03
310 1.674996808E+01 1.303758389E+00 1.234293283E+00 6.946510600E-02 1.283741892E+00 1.226486730E+00 5.725516200E-02 2.001649700E-02 7.806553000E-03
310 1.700000000E+01 1.323147680E+00 1.245394522E+00 7.775315800E-02 1.292663193E+00 1.234477146E+00 5.818604700E-02 3.048448700E-02 1.091737600E-02
315 1.500000000E+01 1.017330494E+00 1.164438448E+00 -1.471079540E-01 1.016846630E+00 1.163745614E+00 -1.468989840E-01 4.838640000E-04 6.928340000E-04
315 1.524993176E+01 1.089959765E+00 1.202171624E+00 -1.122118590E-01 1.090031400E+00 1.200679638E+00 -1.106482380E-01 -7.163500000E-05 1.491986000E-03
315 1.549996187E+01 1.195902533E+00 1.213595421E+00 -1.769288800E-02 1.194680227E+00 1.211352129E+00 -1.667190200E-02 1.222306000E-03 2.243292000E-03
315 1.574996808E+01 1.236891320E+00 1.221967391E+00 1.492392900E-02 1.234274533E+00 1.218860183E+00 1.541435000E-02 2.616787000E-03 3.107208000E-03
315 1.600000000E+01 1.258018044E+00 1.229241068E+00 2.877697600E-02 1.253436504E+00 1.224846470E+00 2.859003400E-02 4.581540000E-03 4.394598000E-03
315 1.624993176E+01 1.273825774E+00 1.231838414E+00 4.198736000E-02 1.266135722E+00 1.226430234E+00 3.970548800E-02 7.690052000E-03 5.408180000E-03
315 1.649996187E+01 1.288785222E+00 1.231917956E+00 5.686726600E-02 1.276190818E+00 1.224934189E+00 5.125662900E-02 1.259440400E-02 6.983767000E-03
315 1.674996808E+01 1.307023358E+00 1.235838411E+00 7.118494700E-02 1.287014488E+00 1.226377132E+00 6.063735600E-02 2.000887000E-02 9.461279000E-03
315 1.700000000E+01 1.326337189E+00 1.246689526E+00 7.964766300E-02 1.295788225E+00 1.233438947E+00 6.234927800E-02 3.054896400E-02 1.325057900E-02
320 1.500000000E+01 1.019914301E+00 1.112049937E+00 -9.213563600E-02 1.019320469E+00 1.111830446E+00 -9.250997700E-02 5.938320000E-04 2.194910000E-04
320 1.524993176E+01 1.014043166E+00 1.002115784E+00 1.192738200E-02 1.013420993E+00 1.002009497E+00 1.141149600E-02 6.221730000E-04 1.062870000E-04
320 1.549996187E+01 1.157997432E+00 1.213839515E+00 -5.584208300E-02 1.157138471E+00 1.211433639E+00 -5.429516800E-02 8.589610000E-04 2.405876000E-03
320 1.574996808E+01 1.226826394E+00 1.223989363E+00 2.837031000E-03 1.224176267E+00 1.220548712E+00 3.627555000E-03 2.650127000E-03 3.440651000E-03
320 1.600000000E+01 1.256868625E+00 1.231141953E+00 2.572667200E-02 1.252013321E+00 1.226471314E+00 2.554200700E-02 4.855304000E-03 4.670639000E-03
320 1.624993176E+01 1.275806325E+00 1.233853885E+00 4.195244000E-02 1.267672716E+00 1.227619311E+00 4.005340500E-02 8.133609000E-03 6.234574000E-03
320 1.649996187E+01 1.291913095E+00 1.234312643E+00 5.760045200E-02 1.278702503E+00 1.226009168E+00 5.269333500E-02 1.321059200E-02 8.303475000E-03
320 1.674996808E+01 1.310647899E+00 1.237513884E+00 7.313401500E-02 1.289744735E+00 1.225840066E+00 6.390466900E-02 2.090316400E-02 1.167381800E-02
320 1.700000000E+01 1.330104078E+00 1.246069333E+00 8.403474500E-02 1.298142496E+00 1.230213624E+00 6.792887200E-02 3.196158200E-02 1.585570900E-02
325 1.500000000E+01 1.025349330E+00 1.015811566E+00 9.537764000E-03 1.024514284E+00 1.014965888E+00 9.548396000E-03 8.350460000E-04 8.456780000E-04
325 1.524993176E+01 1.014504011E+00 1.002349793E+00 1.215421800E-02 1.013846822E+00 1.002223185E+00 1.162363700E-02 6.571890000E-04 1.266080000E-04
