N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.092678000E-03 1.526415000E-03 5.620183000E-03 1.296076900E-02 1.981858600E-02 2.779490200E-02 3.745782200E-02 4.890878700E-02 6.463300100E-02
1.016672606E+01 1.484640000E-03 1.102678000E-03 3.883557000E-03 9.047746000E-03 1.394389200E-02 1.975153500E-02 2.698271900E-02 3.584498400E-02 4.959636500E-02
1.033324570E+01 1.040660000E-03 7.841030000E-04 2.676198000E-03 6.274512000E-03 9.720718000E-03 1.386241400E-02 1.911522200E-02 2.570206600E-02 3.558528900E-02
1.049996187E+01 7.230860000E-04 5.513020000E-04 1.842387000E-03 4.331168000E-03 6.730853000E-03 9.638527000E-03 1.336783500E-02 1.810904300E-02 2.480241900E-02
1.066670514E+01 4.992700000E-04 3.846940000E-04 1.269175000E-03 2.980564000E-03 4.637716000E-03 6.654332000E-03 9.254771000E-03 1.258041300E-02 1.682212700E-02
1.083333839E+01 3.431830000E-04 2.672380000E-04 8.763120000E-04 2.047491000E-03 3.184165000E-03 4.569114000E-03 6.355639000E-03 8.638520000E-03 1.155012100E-02
1.100000000E+01 2.351350000E-04 1.853130000E-04 6.076190000E-04 1.405578000E-03 2.180653000E-03 3.123720000E-03 4.335279000E-03 5.873617000E-03 7.825822000E-03
1.116672606E+01 1.607390000E-04 1.286040000E-04 4.241270000E-04 9.653100000E-04 1.490834000E-03 2.127881000E-03 2.940061000E-03 3.960945000E-03 5.248574000E-03
1.133324570E+01 1.097200000E-04 8.957000000E-05 2.989310000E-04 6.639220000E-04 1.018142000E-03 1.445208000E-03 1.984296000E-03 2.654919000E-03 3.498458000E-03
1.149996187E+01 7.485300000E-05 6.282000000E-05 2.135220000E-04 4.578920000E-04 6.950540000E-04 9.794840000E-04 1.335075000E-03 1.774664000E-03 2.329654000E-03
1.166670514E+01 5.111300000E-05 4.456600000E-05 1.552120000E-04 3.171200000E-04 4.748830000E-04 6.634870000E-04 8.981420000E-04 1.188786000E-03 1.559022000E-03
1.183333839E+01 3.503000000E-05 -2.939500000E-05 1.151370000E-04 2.209280000E-04 3.252660000E-04 4.504730000E-04 6.069230000E-04 8.027700000E-04 1.054442000E-03
1.200000000E+01 2.421700000E-05 -7.791000000E-06 8.727100000E-05 1.551850000E-04 2.240310000E-04 3.079750000E-04 4.144190000E-04 5.498110000E-04 7.244170000E-04
1.216672606E+01 1.703200000E-05 7.332000000E-06 6.741700000E-05 1.101820000E-04 1.558550000E-04 2.132640000E-04 2.877450000E-04 3.839530000E-04 5.076100000E-04
1.233324570E+01 1.233600000E-05 1.695000000E-05 5.283700000E-05 7.935300000E-05 1.101490000E-04 1.505660000E-04 2.043110000E-04 2.744890000E-04 3.640770000E-04
1.249996187E+01 9.331000000E-06 2.189700000E-05 4.186900000E-05 5.823700000E-05 7.958100000E-05 1.089430000E-04 1.489100000E-04 2.014690000E-04 1.994340000E-04
1.266670514E+01 7.443000000E-06 2.326900000E-05 3.349300000E-05 4.372700000E-05 5.904400000E-05 8.107300000E-05 1.116360000E-04 1.520560000E-04 2.623310000E-04
1.283333839E+01 6.264000000E-06 2.241500000E-05 2.709000000E-05 3.368600000E-05 4.510200000E-05 6.212100000E-05 8.612700000E-05 1.455620000E-04 1.839480000E-04
1.300000000E+01 5.509000000E-06 2.048200000E-05 2.219200000E-05 2.663700000E-05 3.544100000E-05 4.896200000E-05 6.831400000E-05 1.157470000E-04 1.355950000E-04
