N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -8.202660000E-04 -1.448292000E-03 -2.638988000E-03 -4.229527000E-03
1.600000000E+01 3.099853600E-02 3.114020200E-02 3.108666100E-02 3.033462600E-02
1.700000000E+01 4.544131900E-02 4.556859000E-02 4.448105000E-02 4.501265900E-02
1.549996187E+01 2.283829800E-02 2.180973200E-02 2.257028200E-02 2.258968700E-02
1.649996187E+01 4.736326600E-02 4.751758200E-02 4.809157100E-02 4.816680300E-02
1.674996808E+01 4.989851500E-02 4.889640900E-02 4.985986500E-02 5.027130100E-02
1.624993176E+01 3.901442800E-02 3.955620600E-02 3.966785700E-02 3.969401900E-02
1.574996808E+01 2.642803100E-02 2.647641500E-02 2.572670400E-02 2.613832600E-02
1.524993176E+01 1.416102100E-02 1.356180500E-02 1.357660400E-02 1.326013700E-02
