N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.747860300E-02 1.800911300E-02 1.835121800E-02 1.856672100E-02
1.600000000E+01 7.439053000E-03 4.293670000E-03 -2.047170000E-04 -2.122217000E-03
1.700000000E+01 7.365694300E-02 7.716637600E-02 7.616847600E-02 7.710404600E-02
1.549996187E+01 -1.855561770E-01 -1.792147500E-01 -1.733684400E-01 -1.675161830E-01
1.649996187E+01 5.467753300E-02 5.754240400E-02 5.926832000E-02 6.052275300E-02
1.674996808E+01 6.845581300E-02 7.098723400E-02 7.260244600E-02 7.395696700E-02
1.624993176E+01 3.601979100E-02 3.662202500E-02 3.679103200E-02 3.652015800E-02
1.574996808E+01 -5.618718600E-02 -6.799813000E-02 -7.864951200E-02 -8.747955300E-02
1.524993176E+01 -9.422782700E-02 -7.723380400E-02 -6.124490900E-02 -4.635946300E-02
