N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.538019800E-02 -1.100642870E-01 -1.238641230E-01 -1.376982300E-01
1.600000000E+01 3.031654600E-02 3.050943400E-02 3.023656300E-02 3.015014500E-02
1.700000000E+01 5.292480700E-02 5.370792100E-02 5.323719200E-02 5.416504000E-02
1.549996187E+01 1.425329000E-02 1.161017700E-02 1.083749400E-02 9.305888000E-03
1.649996187E+01 4.825578700E-02 4.909752500E-02 5.011395300E-02 5.118741300E-02
1.674996808E+01 5.349914900E-02 5.353673100E-02 5.516824800E-02 5.654821100E-02
1.624993176E+01 3.865679500E-02 3.947148400E-02 4.018350200E-02 4.076206500E-02
1.574996808E+01 2.427825800E-02 2.384015500E-02 2.280278400E-02 2.285598700E-02
1.524993176E+01 -1.519961900E-02 -2.052302400E-02 -2.519081300E-02 -2.979059700E-02
