x N
1.3150480E+0 1.6313553E+21
1.3036866E+0 1.7527972E+21
1.2938196E+0 1.6860105E+21
1.2814145E+0 1.4132379E+21
1.2669967E+0 1.7734928E+21
1.2598759E+0 1.8021192E+21
1.2455578E+0 1.5335059E+21
1.2344981E+0 1.5774007E+21
1.2206040E+0 1.5831859E+21
1.2094091E+0 1.7449771E+21
1.1975992E+0 1.6751729E+21
1.1852097E+0 1.6076879E+21
1.1721191E+0 1.7162705E+21
1.1611035E+0 1.7094739E+21
1.1476400E+0 1.5796132E+21
1.1343313E+0 1.6983887E+21
1.1224622E+0 1.6723078E+21
1.1084493E+0 1.6288106E+21
1.0955928E+0 1.5919290E+21
1.0805931E+0 1.6663241E+21
1.0686756E+0 1.6485788E+21
1.0529949E+0 1.5485654E+21
1.0389329E+0 1.6853385E+21
1.0252802E+0 1.6035855E+21
1.0093792E+0 1.6175662E+21
9.9558397E-1 1.6393363E+21
9.7960770E-1 1.5375349E+21
9.6335439E-1 1.6805704E+21
9.4966786E-1 1.7024168E+21
9.3329027E-1 1.5494152E+21
9.1608808E-1 1.5666623E+21
8.9948251E-1 1.7097627E+21
8.8455718E-1 1.7185516E+21
8.6751552E-1 1.5904383E+21
8.4935608E-1 1.5826720E+21
8.3141327E-1 1.4931533E+21
8.1018108E-1 1.4611898E+21
7.9045145E-1 1.5141121E+21
7.6959790E-1 1.5822904E+21
7.5064209E-1 1.9753948E+21
7.3698008E-1 2.3881590E+21
