x N
1.8525307E+0 1.0278102E+21
1.8397409E+0 1.0517129E+21
1.8274490E+0 1.1164657E+21
1.8159569E+0 1.1565915E+21
1.8043390E+0 1.1725099E+21
1.7930166E+0 1.1675059E+21
1.7811494E+0 1.1778405E+21
1.7698847E+0 1.1925326E+21
1.7581502E+0 1.1791137E+21
1.7464720E+0 1.1899766E+21
1.7347957E+0 1.1927877E+21
1.7230151E+0 1.1947739E+21
1.7112182E+0 1.1753057E+21
1.6988781E+0 1.1689826E+21
1.6867800E+0 1.1875135E+21
1.6746467E+0 1.1592050E+21
1.6617718E+0 1.1468444E+21
1.6491809E+0 1.1729305E+21
1.6366808E+0 1.1629834E+21
1.6236774E+0 1.1474385E+21
1.6106284E+0 1.1468845E+21
1.5974002E+0 1.1336129E+21
1.5838220E+0 1.1351397E+21
1.5704046E+0 1.1182593E+21
1.5561762E+0 1.1029118E+21
1.5421268E+0 1.1131197E+21
1.5278992E+0 1.0922335E+21
1.5130363E+0 1.0801831E+21
1.4982017E+0 1.0884226E+21
1.4832706E+0 1.0772859E+21
1.4678212E+0 1.0531189E+21
1.4518659E+0 1.0452288E+21
1.4358364E+0 1.0552570E+21
1.4198324E+0 1.0448965E+21
1.4031122E+0 1.0274670E+21
1.3861623E+0 1.0132942E+21
1.3685481E+0 9.9681793E+20
1.3505786E+0 9.8604544E+20
1.3320948E+0 9.3673796E+20
1.3116529E+0 9.3421878E+20
1.2925045E+0 9.7335724E+20
