N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195369280E+00 1.192262586E+00 1.189422298E+00 1.186758572E+00
1.600000000E+01 1.224486292E+00 1.222147196E+00 1.220582968E+00 1.219013768E+00
1.700000000E+01 1.253010021E+00 1.252556186E+00 1.252104313E+00 1.251773241E+00
1.549996187E+01 1.210518891E+00 1.207960122E+00 1.205921267E+00 1.204064534E+00
1.649996187E+01 1.229707890E+00 1.227863140E+00 1.227041736E+00 1.226365886E+00
1.674996808E+01 1.237611726E+00 1.236380187E+00 1.235865113E+00 1.235684959E+00
1.624993176E+01 1.227288494E+00 1.225280950E+00 1.223866014E+00 1.222899806E+00
1.574996808E+01 1.217975815E+00 1.215619021E+00 1.213621309E+00 1.211743397E+00
1.524993176E+01 1.205250001E+00 1.202543979E+00 1.200198223E+00 1.198138018E+00
