N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.187748191E+00 1.183475733E+00 1.179578388E+00 1.175967658E+00
1.600000000E+01 1.227350281E+00 1.224705302E+00 1.222895270E+00 1.221246562E+00
1.700000000E+01 1.255521304E+00 1.255052112E+00 1.254503002E+00 1.253709354E+00
1.549996187E+01 1.212556736E+00 1.209876831E+00 1.207727238E+00 1.205625432E+00
1.649996187E+01 1.233005910E+00 1.230807877E+00 1.229755391E+00 1.228994812E+00
1.674996808E+01 1.240467381E+00 1.239281605E+00 1.238365413E+00 1.238162010E+00
1.624993176E+01 1.230455981E+00 1.228045101E+00 1.226563261E+00 1.225327977E+00
1.574996808E+01 1.220389727E+00 1.217721400E+00 1.215775245E+00 1.213947529E+00
1.524993176E+01 1.205504349E+00 1.202559722E+00 1.199979219E+00 1.197664288E+00
