N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021430910E+00 1.014079955E+00 1.012794089E+00 1.011806209E+00
1.600000000E+01 1.233799047E+00 1.230014776E+00 1.227026803E+00 1.224598425E+00
1.700000000E+01 1.259143481E+00 1.258161335E+00 1.257471488E+00 1.256938601E+00
1.549996187E+01 1.211577263E+00 1.207136511E+00 1.203515018E+00 1.200037126E+00
1.649996187E+01 1.239860140E+00 1.236818086E+00 1.234397647E+00 1.232990857E+00
1.674996808E+01 1.245940821E+00 1.243956105E+00 1.242282676E+00 1.241446949E+00
1.624993176E+01 1.237606979E+00 1.234002790E+00 1.231165276E+00 1.229191457E+00
1.574996808E+01 1.225539517E+00 1.221839353E+00 1.218753543E+00 1.216084039E+00
1.524993176E+01 1.170410744E+00 1.162366351E+00 1.155194860E+00 1.148979211E+00
