N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198533820E+00 1.195490693E+00 1.192804590E+00 1.190782277E+00
1.600000000E+01 1.217866072E+00 1.215714092E+00 1.213930267E+00 1.212123196E+00
1.700000000E+01 1.245702188E+00 1.245066165E+00 1.245408155E+00 1.245300340E+00
1.549996187E+01 1.205814047E+00 1.202887751E+00 1.200177251E+00 1.198374244E+00
1.649996187E+01 1.220735653E+00 1.219609205E+00 1.218749304E+00 1.218359498E+00
1.674996808E+01 1.229137609E+00 1.228757386E+00 1.228379178E+00 1.228065306E+00
1.624993176E+01 1.219115223E+00 1.217374973E+00 1.216247967E+00 1.215032297E+00
1.574996808E+01 1.212753430E+00 1.210173762E+00 1.207605937E+00 1.205870720E+00
1.524993176E+01 1.202433400E+00 1.199248596E+00 1.196603392E+00 1.194659902E+00
