T d154 d184 d214 d244
d 150 180 210 240
290 1.200690563E+00 1.198183553E+00 1.196126769E+00 1.194752137E+00
295 1.200220721E+00 1.197941534E+00 1.195993138E+00 1.194402076E+00
300 1.199654268E+00 1.197471574E+00 1.195607667E+00 1.194022961E+00
305 1.197642228E+00 1.195405365E+00 1.193497060E+00 1.191858939E+00
310 1.191574605E+00 1.188967810E+00 1.186854391E+00 1.185038727E+00
315 1.174775206E+00 1.171258305E+00 1.168714800E+00 1.166625163E+00
320 1.134641530E+00 1.129289486E+00 1.125804887E+00 1.123660883E+00
325 1.053600934E+00 1.045297291E+00 1.040789234E+00 1.038698633E+00
330 1.016718724E+00 1.015180203E+00 1.014048950E+00 1.013186635E+00
335 1.018796936E+00 1.017234116E+00 1.016012267E+00 1.015041945E+00
340 1.023597121E+00 1.021828440E+00 1.020353307E+00 1.019127019E+00
