T d154 d184 d214 d244
d 150 180 210 240
290 1.196297257E+00 1.193357153E+00 1.190748655E+00 1.188685885E+00
295 1.196295167E+00 1.193561947E+00 1.191046094E+00 1.188760401E+00
300 1.195914445E+00 1.193168405E+00 1.190553887E+00 1.188088385E+00
305 1.193449276E+00 1.190213865E+00 1.187062591E+00 1.183999618E+00
310 1.185431054E+00 1.180632549E+00 1.175961059E+00 1.171347895E+00
315 1.163290344E+00 1.154704396E+00 1.146458409E+00 1.138310981E+00
320 1.111419263E+00 1.095197745E+00 1.079820746E+00 1.065442169E+00
325 1.014595711E+00 1.013091778E+00 1.011974788E+00 1.011110146E+00
330 1.015332701E+00 1.014153937E+00 1.013280162E+00 1.012596281E+00
335 1.018188335E+00 1.017303329E+00 1.016638533E+00 1.016118349E+00
340 1.023831382E+00 1.023221826E+00 1.022751919E+00 1.022375629E+00
