T d154 d184 d214 d244
d 150 180 210 240
290 1.207866472E+00 1.206783662E+00 1.206046025E+00 1.205699016E+00
295 1.206562401E+00 1.205591229E+00 1.204821870E+00 1.204182191E+00
300 1.205536061E+00 1.204588352E+00 1.203812905E+00 1.203145728E+00
305 1.203873758E+00 1.202954810E+00 1.202092126E+00 1.201300458E+00
310 1.200170762E+00 1.199169379E+00 1.198176808E+00 1.197089215E+00
315 1.190580627E+00 1.189502703E+00 1.188267059E+00 1.186658937E+00
320 1.167771952E+00 1.166738316E+00 1.164958861E+00 1.162641768E+00
325 1.119166448E+00 1.118590403E+00 1.116455415E+00 1.112986619E+00
330 1.031720276E+00 1.032434769E+00 1.030373105E+00 1.025648037E+00
335 1.019531683E+00 1.018659287E+00 1.018282406E+00 1.018204421E+00
340 1.021979523E+00 1.020913567E+00 1.020478912E+00 1.020452849E+00
