T d154 d184 d214 d244
d 150 180 210 240
290 1.197361947E+00 1.194269265E+00 1.191533174E+00 1.189406195E+00
295 1.197256741E+00 1.194376866E+00 1.191775402E+00 1.189441662E+00
300 1.196800850E+00 1.193939520E+00 1.191266342E+00 1.188777675E+00
305 1.194288035E+00 1.190982181E+00 1.187815452E+00 1.184775335E+00
310 1.186267836E+00 1.181472129E+00 1.176866402E+00 1.172372701E+00
315 1.164166206E+00 1.155721793E+00 1.147709916E+00 1.139886368E+00
320 1.112342794E+00 1.096509647E+00 1.081665701E+00 1.067960763E+00
325 1.015235913E+00 1.013585268E+00 1.012370728E+00 1.011436460E+00
330 1.015982069E+00 1.014656496E+00 1.013678713E+00 1.012915702E+00
335 1.018940233E+00 1.017888031E+00 1.017098070E+00 1.016474767E+00
340 1.024822301E+00 1.023996987E+00 1.023357414E+00 1.022835935E+00
