T d154 d184 d214 d244
d 150 180 210 240
290 1.195462954E+00 1.192670676E+00 1.190160477E+00 1.188164976E+00
295 1.195538859E+00 1.192931698E+00 1.190497651E+00 1.188267134E+00
300 1.195216396E+00 1.192574224E+00 1.190024004E+00 1.187599348E+00
305 1.192796744E+00 1.189639685E+00 1.186531773E+00 1.183490357E+00
310 1.184813657E+00 1.180062786E+00 1.175406111E+00 1.170783214E+00
315 1.162738111E+00 1.154155537E+00 1.145875387E+00 1.137660528E+00
320 1.111045049E+00 1.094757796E+00 1.079265147E+00 1.064723884E+00
325 1.014091628E+00 1.012701513E+00 1.011660657E+00 1.010850109E+00
330 1.014808851E+00 1.013738990E+00 1.012940970E+00 1.012312777E+00
335 1.017565693E+00 1.016798059E+00 1.016217680E+00 1.015763487E+00
340 1.022996047E+00 1.022530798E+00 1.022168849E+00 1.021879531E+00
