fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
00S1 8:28 300.8 38.54 1.000E+000 2.728E+000 7.289E-011 7.001E+002 2.777E+000 4.715E-006 1.547E-005 1.032E-002 1.540E-005 3.980E-008 2.504E-001 5.200E-003 7.505E-006 8.586E-004 
00S2 8:47 303.1 38.25 1.000E+000 2.684E+000 9.954E-011 7.112E+002 2.679E+000 4.491E-006 1.198E-005 8.124E-003 1.193E-005 2.426E-008 2.503E-001 4.100E-003 5.770E-006 1.898E-003 
00S3 9:9 306.3 37.85 1.000E+000 2.924E+000 1.837E-010 7.263E+002 2.719E+000 5.901E-006 1.346E-005 9.189E-003 1.340E-005 3.084E-008 2.505E-001 4.600E-003 6.558E-006 8.073E-004 
00S4 9:28 309 37.52 1.000E+000 3.258E+000 2.699E-010 7.387E+002 2.686E+000 6.449E-006 1.358E-005 9.368E-003 1.352E-005 3.173E-008 2.505E-001 4.700E-003 6.608E-006 6.031E-004 
00S5 9:50 311.7 37.2 1.000E+000 3.472E+000 4.213E-010 7.509E+002 2.670E+000 7.350E-006 1.458E-005 1.011E-002 1.451E-005 3.678E-008 2.506E-001 5.100E-003 7.069E-006 7.124E-004 
00S6 10:9 315.1 36.8 1.000E+000 4.123E+000 6.816E-010 7.655E+002 2.705E+000 9.349E-006 1.700E-005 1.177E-002 1.690E-005 4.993E-008 2.509E-001 5.900E-003 8.319E-006 1.133E-002 
00S7 10:29 317.5 36.52 1.000E+000 4.279E+000 1.013E-009 7.752E+002 2.645E+000 9.703E-006 1.398E-005 9.750E-003 1.389E-005 3.398E-008 2.508E-001 4.900E-003 6.791E-006 4.359E-004 
00S8 10:51 320.2 36.21 1.000E+000 5.489E+000 1.617E-009 7.857E+002 2.715E+000 1.260E-005 1.857E-005 1.276E-002 1.843E-005 5.907E-008 2.513E-001 6.400E-003 9.085E-006 1.057E-002 
00S9 11:14 323 35.9 1.000E+000 4.322E+000 2.286E-009 7.957E+002 2.614E+000 1.245E-005 1.494E-005 1.037E-002 1.484E-005 3.865E-008 2.511E-001 5.200E-003 7.289E-006 3.073E-004 
0S10 11:34 326.1 35.55 1.000E+000 4.983E+000 3.521E-009 8.058E+002 2.601E+000 1.436E-005 1.392E-005 9.598E-003 1.383E-005 3.333E-008 2.512E-001 4.800E-003 6.799E-006 4.508E-004 
0S11 11:56 329.7 35.17 1.000E+000 4.225E+000 5.990E-009 8.161E+002 2.610E+000 1.748E-005 1.486E-005 1.005E-002 1.477E-005 3.732E-008 2.514E-001 5.000E-003 7.318E-006 3.070E-002 
0S12 12:15 332.9 34.83 1.000E+000 4.484E+000 9.024E-009 8.237E+002 2.582E+000 1.964E-005 1.562E-005 1.042E-002 1.552E-005 4.068E-008 2.516E-001 5.200E-003 7.675E-006 4.666E-004 
0S13 12:34 335.9 34.52 1.000E+000 4.483E+000 1.321E-008 8.294E+002 2.570E+000 2.250E-005 1.531E-005 1.001E-002 1.521E-005 3.834E-008 2.518E-001 5.000E-003 7.516E-006 3.536E-004 
0S14 12:55 338.2 34.28 1.000E+000 4.549E+000 1.817E-008 8.328E+002 2.563E+000 2.476E-005 1.365E-005 8.792E-003 1.356E-005 3.000E-008 2.516E-001 4.400E-003 6.663E-006 4.795E-004 
0S15 13:17 340.5 34.05 1.000E+000 5.349E+000 2.463E-008 8.353E+002 2.565E+000 2.787E-005 1.443E-005 9.066E-003 1.431E-005 3.266E-008 2.518E-001 4.500E-003 7.100E-006 3.553E-004 
