T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193573576E+00 1.149161560E+00 4.441201600E-02 1.193460605E+00 1.149080251E+00 4.438035400E-02
295 1.202382242E+00 1.156468083E+00 4.591415900E-02 1.202232894E+00 1.156352625E+00 4.588026900E-02
300 1.200635320E+00 1.153199712E+00 4.743560800E-02 1.200457107E+00 1.153061249E+00 4.739585800E-02
305 1.209309159E+00 1.160057143E+00 4.925201600E-02 1.209077855E+00 1.159888684E+00 4.918917100E-02
310 1.217255101E+00 1.166696285E+00 5.055881600E-02 1.212074118E+00 1.166480746E+00 4.559337200E-02
315 1.216234794E+00 1.172592043E+00 4.364275100E-02 1.214622054E+00 1.172319350E+00 4.230270400E-02
320 1.218903469E+00 1.175229825E+00 4.367364400E-02 1.218487532E+00 1.174743248E+00 4.374428400E-02
325 1.222282629E+00 1.179393297E+00 4.288933200E-02 1.221783117E+00 1.179125599E+00 4.265751800E-02
330 1.229637496E+00 1.181503237E+00 4.813425900E-02 1.229013722E+00 1.181263627E+00 4.775009500E-02
335 1.236362495E+00 1.183943816E+00 5.241867900E-02 1.235601636E+00 1.183728824E+00 5.187281200E-02
340 1.242231488E+00 1.188055438E+00 5.417605000E-02 1.241308352E+00 1.187485069E+00 5.382328300E-02
