N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 305 1.800E-4 1.037217555E+00 1.054727715E+00
1.468000E+10 3.162E+16 305 1.800E-4 1.041623779E+00 1.055037580E+00
2.154000E+10 3.162E+16 305 1.800E-4 1.045466592E+00 1.055485120E+00
3.162000E+10 3.162E+16 305 1.800E-4 1.048786237E+00 1.056127769E+00
4.642000E+10 3.162E+16 305 1.800E-4 1.051730066E+00 1.057041804E+00
6.813000E+10 3.162E+16 305 1.800E-4 1.054507552E+00 1.058324284E+00
1.000000E+11 3.162E+16 305 1.800E-4 1.057352856E+00 1.060090276E+00
1.468000E+11 3.162E+16 305 1.800E-4 1.060492661E+00 1.062460181E+00
2.154000E+11 3.162E+16 305 1.800E-4 1.064113614E+00 1.065534422E+00
3.162000E+11 3.162E+16 305 1.800E-4 1.068323930E+00 1.069355771E+00
4.642000E+11 3.162E+16 305 1.800E-4 1.073117340E+00 1.073870353E+00
6.813000E+11 3.162E+16 305 1.800E-4 1.078361472E+00 1.078912495E+00
1.000000E+12 3.162E+16 305 1.800E-4 1.083828740E+00 1.084232107E+00
1.468000E+12 3.162E+16 305 1.800E-4 1.089264860E+00 1.089559543E+00
2.154000E+12 3.162E+16 305 1.800E-4 1.094457474E+00 1.094671988E+00
3.162000E+12 3.162E+16 305 1.800E-4 1.099269894E+00 1.099425324E+00
4.642000E+12 3.162E+16 305 1.800E-4 1.103635758E+00 1.103747758E+00
6.813000E+12 3.162E+16 305 1.800E-4 1.107535797E+00 1.107616006E+00
1.000000E+13 3.162E+16 305 1.800E-4 1.110977677E+00 1.111034736E+00
