N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.480240090E-01 -1.415549340E-01 -1.352910200E-01 -1.291512210E-01
1.600000000E+01 2.884136000E-02 2.867262200E-02 2.812314100E-02 2.782438900E-02
1.700000000E+01 6.356661300E-02 6.314531800E-02 6.147680300E-02 6.133438000E-02
1.549996187E+01 -1.488271900E-02 -2.044352600E-02 -2.364718700E-02 -2.624476900E-02
1.649996187E+01 5.294930200E-02 5.431595000E-02 5.467181800E-02 5.489089800E-02
1.674996808E+01 6.263548300E-02 6.167921500E-02 6.229675400E-02 6.208970400E-02
1.624993176E+01 4.060964800E-02 4.124911800E-02 4.157008200E-02 4.135678500E-02
1.574996808E+01 1.587059400E-02 1.411226300E-02 1.272081000E-02 1.243456500E-02
1.524993176E+01 -1.048644780E-01 -1.168013220E-01 -1.268142310E-01 -1.344119320E-01
