N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.004542000E-02 3.966565700E-02 3.904524100E-02 3.824539200E-02
1.600000000E+01 -4.711935200E-02 -5.433366700E-02 -6.116752800E-02 -6.416769800E-02
1.700000000E+01 9.096863000E-02 9.124865000E-02 9.086665600E-02 9.034070100E-02
1.549996187E+01 -1.078790040E-01 -9.156970100E-02 -7.773743400E-02 -6.563827800E-02
1.649996187E+01 5.589344900E-02 5.792923100E-02 5.873555100E-02 5.899526400E-02
1.674996808E+01 7.853189400E-02 7.915777600E-02 8.052533700E-02 8.062025200E-02
1.624993176E+01 2.185448900E-02 2.089477600E-02 1.994164500E-02 1.767569800E-02
1.574996808E+01 -2.021681170E-01 -1.912804780E-01 -1.850817450E-01 -1.793286010E-01
1.524993176E+01 1.449466300E-02 1.447666700E-02 1.428594400E-02 1.398137500E-02
