fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T41 11:34:30 295.2 39.28 1.000E+000 7.300E-001 2.281E-006 1.830E+004 2.981E+000 2.781E-008 2.252E-007 2.307E-003 2.252E-007 1.301E-010 2.504E-001 1.200E-003 9.864E-008 1.934E-003 
0T42 11:36:50 295.1 39.29 1.000E+000 7.300E-001 2.268E-006 1.830E+004 2.955E+000 2.855E-008 1.338E-007 1.389E-003 1.338E-007 4.654E-011 2.504E-001 7.000E-004 5.685E-008 1.572E-003 
0T43 11:38:28 295 39.3 1.000E+000 7.300E-001 2.303E-006 1.830E+004 2.962E+000 2.826E-008 1.338E-007 1.389E-003 1.338E-007 4.654E-011 2.504E-001 7.000E-004 5.686E-008 1.601E-003 
0T44 11:40:28 294.9 39.32 1.000E+000 7.300E-001 2.288E-006 1.830E+004 2.991E+000 2.722E-008 2.102E-007 2.160E-003 2.102E-007 1.138E-010 2.506E-001 1.100E-003 9.375E-008 1.980E-003 
0T45 11:42:18 294.9 39.32 1.000E+000 7.300E-001 2.330E-006 1.830E+004 2.965E+000 2.822E-008 1.211E-007 1.262E-003 1.211E-007 3.819E-011 2.498E-001 6.000E-004 5.405E-008 1.599E-003 
0T46 11:47:00 295.1 39.29 1.000E+000 7.300E-001 2.365E-006 1.830E+004 2.955E+000 2.903E-008 1.391E-007 1.455E-003 1.391E-007 5.063E-011 2.501E-001 7.000E-004 6.276E-008 1.536E-003 
0T47 11:51:38 294.8 39.33 1.000E+000 7.300E-001 2.302E-006 1.830E+004 2.961E+000 2.837E-008 1.407E-007 1.473E-003 1.406E-007 5.175E-011 2.498E-001 7.000E-004 6.438E-008 1.530E-003 
0T48 11:57:16 295 39.3 1.000E+000 7.300E-001 2.317E-006 1.830E+004 2.959E+000 2.890E-008 1.493E-007 1.564E-003 1.492E-007 5.843E-011 2.504E-001 8.000E-004 6.349E-008 1.553E-003 
0T49 12:03:12 295.1 39.29 1.000E+000 7.300E-001 2.323E-006 1.830E+004 2.949E+000 2.936E-008 1.560E-007 1.637E-003 1.560E-007 6.392E-011 2.504E-001 8.000E-004 7.036E-008 1.541E-003 
0T50 12:12:56 295.1 39.29 1.000E+000 7.300E-001 2.334E-006 1.830E+004 2.945E+000 2.956E-008 1.595E-007 1.677E-003 1.595E-007 6.686E-011 2.500E-001 8.000E-004 7.407E-008 1.516E-003 
