Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.094617879E+00 1.220122665E+00 -1.255047860E-01 1.092420476E+00 1.205928735E+00 -1.135082590E-01 2.197403000E-03 1.419393000E-02
1.468000E+10 1.095272986E+00 1.220172759E+00 -1.248997730E-01 1.093905154E+00 1.210228227E+00 -1.163230730E-01 1.367832000E-03 9.944532000E-03
2.154000E+10 1.096227332E+00 1.220245943E+00 -1.240186110E-01 1.095370880E+00 1.213328591E+00 -1.179577110E-01 8.564520000E-04 6.917352000E-03
3.162000E+10 1.097612701E+00 1.220352580E+00 -1.227398790E-01 1.097069686E+00 1.215566974E+00 -1.184972880E-01 5.430150000E-04 4.785606000E-03
4.642000E+10 1.099613471E+00 1.220507475E+00 -1.208940040E-01 1.099263339E+00 1.217209740E+00 -1.179464010E-01 3.501320000E-04 3.297735000E-03
6.813000E+10 1.102481392E+00 1.220731387E+00 -1.182499950E-01 1.102251179E+00 1.218465145E+00 -1.162139660E-01 2.302130000E-04 2.266242000E-03
1.000000E+11 1.106547765E+00 1.221052883E+00 -1.145051180E-01 1.106392876E+00 1.219498119E+00 -1.131052430E-01 1.548890000E-04 1.554764000E-03
1.468000E+11 1.112223120E+00 1.221509966E+00 -1.092868460E-01 1.112115839E+00 1.220444156E+00 -1.083283170E-01 1.072810000E-04 1.065810000E-03
2.154000E+11 1.119966635E+00 1.222151026E+00 -1.021843910E-01 1.119889340E+00 1.221420308E+00 -1.015309680E-01 7.729500000E-05 7.307180000E-04
3.162000E+11 1.130197996E+00 1.223033280E+00 -9.283528400E-02 1.130139164E+00 1.222531763E+00 -9.239259900E-02 5.883200000E-05 5.015170000E-04
4.642000E+11 1.143126358E+00 1.224217242E+00 -8.109088400E-02 1.143078414E+00 1.223872286E+00 -8.079387200E-02 4.794400000E-05 3.449560000E-04
6.813000E+11 1.158510616E+00 1.225755384E+00 -6.724476800E-02 1.158468711E+00 1.225517245E+00 -6.704853400E-02 4.190500000E-05 2.381390000E-04
1.000000E+12 1.175464185E+00 1.227676353E+00 -5.221216800E-02 1.175425664E+00 1.227511010E+00 -5.208534600E-02 3.852100000E-05 1.653430000E-04
1.468000E+12 1.192524727E+00 1.229970588E+00 -3.744586100E-02 1.192488680E+00 1.229854843E+00 -3.736616300E-02 3.604700000E-05 1.157450000E-04
2.154000E+12 1.208132560E+00 1.232586689E+00 -2.445412900E-02 1.208099352E+00 1.232504717E+00 -2.440536500E-02 3.320800000E-05 8.197200000E-05
3.162000E+12 1.221286362E+00 1.235442825E+00 -1.415646300E-02 1.221256806E+00 1.235383852E+00 -1.412704600E-02 2.955600000E-05 5.897300000E-05
4.642000E+12 1.231852720E+00 1.238446606E+00 -6.593886000E-03 1.231827375E+00 1.238403308E+00 -6.575933000E-03 2.534500000E-05 4.329800000E-05
6.813000E+12 1.240313641E+00 1.241513137E+00 -1.199496000E-03 1.240292464E+00 1.241480522E+00 -1.188058000E-03 2.117700000E-05 3.261500000E-05
1.000000E+13 1.247296336E+00 1.244577955E+00 2.718381000E-03 1.247278842E+00 1.244552673E+00 2.726169000E-03 1.749400000E-05 2.528200000E-05
